time,field.airspeed,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.fluid_pressure,field.temperature,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist,field.measured.pitch,field.measured.roll,field.measured.yaw,label
2018-07-21 00:33:52.680,16.4457817078,-0.157,-0.084,0.031,1.1571847,0.3726527,12.81729155,-204000.0,169000.0,-448000.0,97264.44092,58.59,4.769999981,-49.09172058,2.014191628,223.0,4.661859989,5.691221714,102.0825043,0.0
2018-07-21 00:33:52.720,16.463496017489998,-0.137,-0.0893333333333333,0.048,1.1343025166666667,0.34323275,12.83690485,-204333.3333333333,171000.0,-447000.0,97263.53963333332,58.586666666666666,4.774999857,-46.83494568,1.997516692,223.5,5.298384905,4.64447248,101.88162615,0.0
2018-07-21 00:33:52.760,16.481210327179998,-0.1169999999999999,-0.0946666666666666,0.065,1.1114203333333332,0.3138128,12.85651815,-204666.66666666663,173000.0,-446000.0,97262.63834666666,58.583333333333336,4.779999733,-44.57817078,1.980841756,224.0,5.934909821,3.597723246,101.680748,0.0
2018-07-21 00:33:52.800,16.498924636869997,-0.097,-0.1,0.082,1.08853815,0.28439285,12.87613145,-205000.0,175000.0,-445000.0,97261.73706,58.58,4.769999981,-59.67292786,1.790522337,225.0,5.934909821,3.597723246,101.680748,0.0
2018-07-21 00:33:52.840,16.516638946559997,-0.088,-0.0985,0.093,1.083634825,0.269682875,12.650578500000002,-205500.0,177000.0,-443000.0,97262.402345,58.585,4.769999981,-59.67292786,1.790522337,225.0,5.934909821,3.597723246,101.680748,0.0
2018-07-21 00:33:52.880,16.53435325625,-0.079,-0.097,0.104,1.0787315,0.2549729,12.42502555,-206000.0,179000.0,-441000.0,97263.06763,58.59,4.7449998855,-68.316268925,1.7732004525,225.5,5.934909821,3.597723246,101.680748,0.0
2018-07-21 00:33:52.920,16.55206756594,-0.0903333333333333,-0.083,0.108,1.1048825666666666,0.3661149333333333,12.15043935,-203666.66666666663,181333.3333333333,-440000.0,97261.46850666669,58.586666666666666,4.71999979,-76.95960999,1.755878568,226.0,5.934909821,3.597723246,101.680748,0.0
2018-07-21 00:33:52.960,16.56978187563,-0.1016666666666666,-0.069,0.112,1.1310336333333333,0.4772569666666666,11.87585315,-201333.3333333333,183666.66666666663,-439000.0,97259.86938333334,58.583333333333336,4.71999979,-76.95960999,1.755878568,226.0,5.934909821,3.597723246,101.680748,0.0
2018-07-21 00:33:53.000,16.58749618532,-0.113,-0.055,0.116,1.1571847,0.588399,11.60126695,-199000.0,186000.0,-438000.0,97258.27026,58.58,4.650000095,-70.37258148,1.604687691,227.0,5.934909821,3.597723246,101.680748,0.0
2018-07-21 00:33:53.040,16.60521049501,-0.108,-0.046,0.10625,1.083634825,0.6644005374999999,11.54242705,-201500.0,187750.0,-437750.0,97258.102415,58.58,4.62499999975,-68.3525562275,1.600588292,227.25,6.296249985999999,2.84524020575,101.164930355,0.0
2018-07-21 00:33:53.080,16.6229248047,-0.103,-0.037,0.0965,1.01008495,0.740402075,11.48358715,-204000.0,189500.0,-437500.0,97257.93457,58.58,4.599999904500001,-66.332530975,1.596488893,227.5,6.657590151,2.0927571655,100.64911271,0.0
2018-07-21 00:33:53.120,16.605581474319997,-0.098,-0.0279999999999999,0.08675,0.936535075,0.8164036125,11.42474725,-206500.0,191250.0,-437250.0,97257.766725,58.58,4.57499980925,-64.31250572249999,1.592389494,227.75,7.0189303160000005,1.34027412525,100.133295065,0.0
2018-07-21 00:33:53.160,16.58823814394,-0.093,-0.019,0.077,0.8629852,0.89240515,11.36590735,-209000.0,193000.0,-437000.0,97257.59888,58.58,4.549999714,-62.29248047,1.588290095,228.0,7.380270481,0.587791085,99.61747742,0.0
2018-07-21 00:33:53.200,16.57089481356,-0.129,-0.022,0.072,0.77472535,0.9022118,11.42474725,-202000.0,198000.0,-433000.0,97258.57544,58.57,4.549999714,-62.29248047,1.588290095,228.0,7.380270481,0.587791085,99.61747742,0.0
2018-07-21 00:33:53.240,16.553551483179998,-0.147,-0.0124999999999999,0.0424999999999999,0.8678885249999999,0.789435325,11.498297125,-203500.0,201000.0,-432500.0,97257.736205,58.57,4.440000057,-57.9410553,1.5718925,229.0,7.380270481,0.587791085,99.61747742,0.0
2018-07-21 00:33:53.280,16.5362081528,-0.165,-0.003,0.013,0.9610517,0.67665885,11.571847,-205000.0,204000.0,-432000.0,97256.89697,58.57,4.440000057,-57.9410553,1.5718925,229.0,7.380270481,0.587791085,99.61747742,0.0
2018-07-21 00:33:53.320,16.51886482242,-0.0893333333333333,0.0043333333333333,-0.0096666666666666,0.9773961166666666,0.5524412833333333,11.055363433333332,-206000.0,206666.66666666663,-431000.0,97255.96720333332,58.57,4.3699998855,-54.11453247,1.097783923,229.5,7.380270481,0.587791085,99.61747742,0.0
2018-07-21 00:33:53.360,16.50152149204,-0.0136666666666666,0.0116666666666666,-0.0323333333333333,0.9937405333333332,0.4282237166666667,10.538879866666669,-207000.0,209333.3333333333,-430000.0,97255.03743666668,58.57,4.299999714,-50.28800964,0.623675346,230.0,7.380270481,0.587791085,99.61747742,0.0
2018-07-21 00:33:53.400,16.484178161659997,0.062,0.019,-0.055,1.01008495,0.30400615,10.0223963,-208000.0,212000.0,-429000.0,97254.10767,58.57,4.21999979,-48.118543625,0.662409961,230.5,7.380270481,0.587791085,99.61747742,0.0
2018-07-21 00:33:53.440,16.46683483128,0.0923333333333333,0.019,-0.0506666666666666,0.8433719,0.38245935,9.790305583333334,-203000.0,210000.0,-429666.6666666667,97253.82283666666,58.57,4.139999866,-45.94907761,0.701144576,231.0,7.380270481,0.587791085,99.61747742,0.0
2018-07-21 00:33:53.480,16.4494915009,0.1226666666666666,0.019,-0.0463333333333333,0.6766588499999999,0.46091255,9.558214866666669,-198000.0,208000.0,-430333.3333333333,97253.53800333332,58.57,4.059999882750001,-34.473991397000006,0.6567150355,231.5,7.33333384975,0.2545922097499999,99.59298134,0.0
2018-07-21 00:33:53.520,16.3499159813375,0.153,0.019,-0.042,0.5099458,0.53936575,9.32612415,-193000.0,206000.0,-431000.0,97253.25317,58.57,3.9799998995,-22.998905184,0.6122854950000001,232.0,7.286397218499999,-0.0786066655,99.56848526,0.0
2018-07-21 00:33:53.560,16.250340461775,0.157,0.0143333333333333,-0.0433333333333333,0.5524412833333333,0.5066769166666667,9.322855266666666,-197000.0,205000.0,-431333.3333333333,97253.28775666666,58.57,3.89999991625,-11.523818970999995,0.5678559545,232.5,7.23946058725,-0.4118055407500001,99.54398918,0.0
2018-07-21 00:33:53.600,16.1507649422125,0.161,0.0096666666666666,-0.0446666666666666,0.5949367666666667,0.4739880833333333,9.319586383333334,-201000.0,204000.0,-431666.6666666667,97253.32234333332,58.57,3.819999933,-0.048732758,0.523426414,233.0,7.192523956,-0.745004416,99.5194931,0.0
2018-07-21 00:33:53.640,16.051189422649998,0.165,0.005,-0.046,0.63743225,0.44129925,9.3163175,-205000.0,203000.0,-432000.0,97253.35693,58.57,3.819999933,-0.048732758,0.523426414,233.0,7.192523956,-0.745004416,99.5194931,0.0
2018-07-21 00:33:53.680,15.9516139030875,0.153,-0.001,-0.056,0.8629852,0.16671305,9.4732239,-201000.0,193000.0,-436000.0,97250.45166,58.56,3.819999933,-0.048732758,0.523426414,233.0,7.192523956,-0.745004416,99.5194931,0.0
2018-07-21 00:33:53.720,15.852038383525,0.1406666666666666,0.012,-0.0523333333333333,0.79433865,0.26477955,9.319586383333334,-199666.66666666663,190666.66666666663,-437000.0,97249.75789333334,58.56,3.659999847,20.12014389,0.647211671,234.0,7.192523956,-0.745004416,99.5194931,0.0
2018-07-21 00:33:53.760,15.7524628639625,0.1283333333333333,0.0249999999999999,-0.0486666666666666,0.7256921,0.36284605,9.165948866666666,-198333.3333333333,188333.3333333333,-438000.0,97249.06412666666,58.56,3.659999847,20.12014389,0.647211671,234.0,7.192523956,-0.745004416,99.5194931,0.0
2018-07-21 00:33:53.800,15.6528873444,0.116,0.038,-0.045,0.65704555,0.46091255,9.01231135,-197000.0,186000.0,-439000.0,97248.37036,58.56,3.659999847,20.12014389,0.647211671,234.0,7.192523956,-0.745004416,99.5194931,0.0
2018-07-21 00:33:53.840,15.61751103405,0.1396666666666666,0.036,-0.0423333333333333,0.6831966166666666,0.3791904666666666,9.107108966666669,-199000.0,184333.3333333333,-439666.6666666667,97246.56168666668,58.56,3.519999981,33.71133804,-0.139704943,235.0,6.642647743,2.365842581,100.5050201,0.0
2018-07-21 00:33:53.880,15.5821347237,0.1633333333333333,0.034,-0.0396666666666666,0.7093476833333333,0.2974683833333333,9.201906583333331,-201000.0,182666.66666666663,-440333.3333333333,97244.75301333332,58.56,3.4499999285,37.554264065,-0.048013896,235.5,6.642647743,2.365842581,100.5050201,0.0
2018-07-21 00:33:53.920,15.54675841335,0.187,0.032,-0.037,0.73549875,0.2157463,9.2967042,-203000.0,181000.0,-441000.0,97242.94434,58.56,3.379999876,41.39719009,0.043677151,236.0,6.642647743,2.365842581,100.5050201,0.0
2018-07-21 00:33:53.960,15.511382103,0.2386666666666666,0.0436666666666666,-0.038,0.7812631166666667,0.14709975,8.940395916666667,-204000.0,179333.33333333334,-442000.0,97243.7439,58.56,3.379999876,41.39719009,0.043677151,236.0,6.642647743,2.365842581,100.5050201,0.0
2018-07-21 00:33:54.000,15.47600579265,0.2903333333333333,0.0553333333333333,-0.039,0.8270274833333333,0.0784532,8.584087633333334,-205000.0,177666.66666666666,-443000.0,97244.54346,58.56,3.25,54.58116531,-1.663210273,237.0,6.642647743,2.365842581,100.5050201,0.0
2018-07-21 00:33:54.040,15.4406294823,0.342,0.067,-0.04,0.87279185,0.00980665,8.22777935,-206000.0,176000.0,-444000.0,97245.34302,58.56,3.25,54.58116531,-1.663210273,237.0,6.642647743,2.365842581,100.5050201,0.0
2018-07-21 00:33:54.080,15.40525317195,0.3235,0.0595,-0.019,0.87279185,0.1372930999999999,8.178746100000001,-203000.0,168000.0,-446500.0,97244.573975,58.555,3.129999876,64.06088257,-1.373769641,238.0,6.642647743,2.365842581,100.5050201,0.0
2018-07-21 00:33:54.120,15.3698768616,0.305,0.052,0.002,0.87279185,0.26477955,8.12971285,-200000.0,160000.0,-449000.0,97243.80493,58.55,3.129999876,64.06088257,-1.373769641,238.0,6.642647743,2.365842581,100.5050201,0.0
2018-07-21 00:33:54.160,15.33450055125,0.284,0.047,0.0194999999999999,0.9610517,0.196133,8.399395725000002,-200000.0,151500.0,-451500.0,97242.11731,58.55,3.129999876,64.06088257,-1.373769641,238.0,6.642647743,2.365842581,100.5050201,0.0
2018-07-21 00:33:54.200,15.2991242409,0.263,0.042,0.037,1.04931155,0.12748645,8.6690786,-200000.0,143000.0,-454000.0,97240.42969,58.55,3.039999962,77.1628418,-2.680887461,239.0,6.642647743,2.365842581,100.5050201,0.0
2018-07-21 00:33:54.240,15.26374793055,0.2553333333333333,0.0483333333333333,0.0346666666666666,0.9545139333333332,0.3366949833333333,8.6690786,-200666.66666666663,140333.33333333334,-455333.3333333333,97241.48153,58.55,3.0174999835,76.90029526,-2.59033978,239.25,6.245055913750001,4.0941331985,100.516794175,0.0
2018-07-21 00:33:54.280,15.2283716202,0.2476666666666666,0.0546666666666666,0.0323333333333333,0.8597163166666667,0.5459035166666667,8.6690786,-201333.3333333333,137666.66666666666,-456666.6666666667,97242.53337,58.55,2.995000005,76.63774871999999,-2.499792099,239.5,5.8474640845,5.822423816000001,100.52856825,0.0
2018-07-21 00:33:54.320,15.2073361397,0.24,0.061,0.03,0.7649187,0.75511205,8.6690786,-202000.0,135000.0,-458000.0,97243.58521,58.55,2.9725000265,76.37520218,-2.409244418,239.75,5.44987225525,7.5507144335,100.540342325,0.0
2018-07-21 00:33:54.360,15.1863006592,0.2455,0.0775,-0.0124999999999999,0.89240515,0.760015375,8.22777935,-198000.0,129000.0,-460500.0,97243.472295,58.55,2.950000048,76.11265564,-2.318696737,240.0,5.052280426,9.279005051,100.5521164,0.0
2018-07-21 00:33:54.400,15.1652651787,0.251,0.094,-0.055,1.0198916,0.7649187,7.7864801,-194000.0,123000.0,-463000.0,97243.35938,58.55,2.950000048,76.11265564,-2.318696737,240.0,5.052280426,9.279005051,100.5521164,0.0
2018-07-21 00:33:54.440,15.1442296982,0.234,0.1013333333333333,-0.0846666666666666,0.9381695166666668,0.85317855,7.36479415,-192000.0,119333.33333333331,-463666.6666666667,97243.78866,58.55,2.889999866,76.16500854,-1.956506848,241.0,5.052280426,9.279005051,100.5521164,0.0
2018-07-21 00:33:54.480,15.1231942177,0.217,0.1086666666666666,-0.1143333333333333,0.8564474333333333,0.9414384,6.9431082,-190000.0,115666.66666666669,-464333.3333333333,97244.21794,58.55,2.839999914,81.19363403,-4.137079239,242.0,5.052280426,9.279005051,100.5521164,0.0
2018-07-21 00:33:54.520,15.1021587372,0.2,0.116,-0.144,0.77472535,1.02969825,6.52142225,-188000.0,112000.0,-465000.0,97244.64722,58.55,2.839999914,81.19363403,-4.137079239,242.0,5.052280426,9.279005051,100.5521164,0.0
2018-07-21 00:33:54.560,15.0811232567,0.1585,0.0985,-0.1694999999999999,1.0198916,0.8041453000000001,6.9823348,-188000.0,106500.0,-466000.0,97244.799805,58.545,2.834999919,89.695976255,-3.8859875205,242.5,5.052280426,9.279005051,100.5521164,0.0
2018-07-21 00:33:54.600,15.0600877762,0.117,0.081,-0.195,1.26505785,0.57859235,7.44324735,-188000.0,101000.0,-467000.0,97244.95239,58.54,2.829999924,98.19831848,-3.634895802,243.0,5.052280426,9.279005051,100.5521164,0.0
2018-07-21 00:33:54.640,15.0390522957,0.124,0.0646666666666666,-0.2076666666666666,1.219293483333333,0.4739880833333333,7.900891016666667,-187666.66666666663,97666.66666666669,-468000.0,97243.90665666667,58.54,2.829999924,98.19831848,-3.634895802,243.0,5.052280426,9.279005051,100.5521164,0.0
2018-07-21 00:33:54.680,15.0180168152,0.131,0.0483333333333333,-0.2203333333333333,1.1735291166666668,0.3693838166666666,8.358534683333334,-187333.3333333333,94333.33333333331,-469000.0,97242.86092333333,58.54,2.829999924,98.19831848,-3.634895802,243.0,5.052280426,9.279005051,100.5521164,0.0
2018-07-21 00:33:54.720,15.0372877121125,0.138,0.032,-0.233,1.12776475,0.26477955,8.81617835,-187000.0,91000.0,-470000.0,97241.81519,58.54,2.849999905,91.86830139,-4.001028061,244.0,2.303793669,13.57914639,102.4603806,0.0
2018-07-21 00:33:54.760,15.056558609025,0.1815,0.0295,-0.222,1.093441475,0.3971693249999999,8.73772515,-188000.0,88500.0,-471000.0,97242.761235,58.54,2.849999905,91.86830139,-4.001028061,244.0,2.303793669,13.57914639,102.4603806,0.0
2018-07-21 00:33:54.800,15.0758295059375,0.225,0.027,-0.211,1.0591182,0.5295591,8.65927195,-189000.0,86000.0,-472000.0,97243.70728,58.54,2.863333225333333,89.01243082666667,-3.828474442333333,244.3333333333333,2.303793669,13.57914639,102.4603806,0.0
2018-07-21 00:33:54.840,15.09510040285,0.2045,0.0075,-0.201,1.132668075,0.505042475,8.968181425000001,-185500.0,80500.0,-472000.0,97245.755005,58.54,2.8766665456666667,86.15656026333333,-3.655920823666667,244.66666666666663,2.303793669,13.57914639,102.4603806,0.0
2018-07-21 00:33:54.880,15.1143712997625,0.184,-0.012,-0.191,1.20621795,0.48052585,9.2770909,-182000.0,75000.0,-472000.0,97247.80273,58.54,2.889999866,83.3006897,-3.483367205,245.0,2.303793669,13.57914639,102.4603806,0.0
2018-07-21 00:33:54.920,15.133642196675,0.1583333333333333,-0.0126666666666666,-0.1743333333333333,1.2389067833333334,0.4903325,9.224788766666666,-184000.0,71333.33333333333,-472333.3333333333,97247.53214333332,58.53666666666667,2.906666517,84.04595438666666,-3.3155148826666667,245.3333333333333,2.303793669,13.57914639,102.4603806,0.0
2018-07-21 00:33:54.960,15.1529130935875,0.1326666666666666,-0.0133333333333333,-0.1576666666666666,1.2715956166666669,0.50013915,9.172486633333332,-186000.0,67666.66666666667,-472666.6666666667,97247.26155666666,58.53333333333333,2.923333168,84.79121907333334,-3.147662560333333,245.66666666666663,2.303793669,13.57914639,102.4603806,0.0
2018-07-21 00:33:55.000,15.1721839905,0.107,-0.014,-0.141,1.30428445,0.5099458,9.1201845,-188000.0,64000.0,-473000.0,97246.99097,58.53,2.939999819,85.53648376,-2.979810238,246.0,2.303793669,13.57914639,102.4603806,0.0
2018-07-21 00:33:55.040,15.24740695955,0.1453333333333333,-0.033,-0.1376666666666666,1.3565865833333333,0.3857282333333333,9.486299433333334,-185333.3333333333,62333.333333333336,-473000.0,97246.52099666666,58.53,3.0049998760000003,72.066690445,-4.0780186655,247.0,1.63275224,15.16021872,104.27933885,0.0
2018-07-21 00:33:55.080,15.3226299286,0.1836666666666666,-0.052,-0.1343333333333333,1.4088887166666666,0.2615106666666666,9.852414366666666,-182666.66666666663,60666.66666666666,-473000.0,97246.05102333332,58.53,3.069999933,58.59689713,-5.176227093,248.0,0.961710811,16.74129105,106.0982971,0.0
2018-07-21 00:33:55.120,15.39785289765,0.222,-0.071,-0.131,1.46119085,0.1372931,10.2185293,-180000.0,59000.0,-473000.0,97245.58105,58.53,3.069999933,58.59689713,-5.176227093,248.0,0.961710811,16.74129105,106.0982971,0.0
2018-07-21 00:33:55.160,15.4730758667,0.2405,-0.0809999999999999,-0.1285,1.4709975,0.1765197,10.390145675,-179000.0,54000.0,-472500.0,97244.561765,58.53,3.069999933,58.59689713,-5.176227093,248.0,0.961710811,16.74129105,106.0982971,0.0
2018-07-21 00:33:55.200,15.54829883575,0.259,-0.091,-0.126,1.48080415,0.2157463,10.56176205,-178000.0,49000.0,-472000.0,97243.54248,58.53,3.139999866,44.47507858,-4.549641132,249.0,0.961710811,16.74129105,106.0982971,0.0
2018-07-21 00:33:55.240,15.6235218048,0.2365,-0.091,-0.1164999999999999,1.46119085,0.2353596,10.65982855,-185000.0,42500.0,-472500.0,97245.339965,58.53,3.139999866,44.47507858,-4.549641132,249.0,0.961710811,16.74129105,106.0982971,0.0
2018-07-21 00:33:55.280,15.69874477385,0.214,-0.091,-0.107,1.44157755,0.2549729,10.75789505,-192000.0,36000.0,-473000.0,97247.13745,58.53,3.139999866,44.47507858,-4.549641132,249.0,0.961710811,16.74129105,106.0982971,0.0
2018-07-21 00:33:55.320,15.7739677429,0.17575,-0.10075,-0.1015,1.4636425125,0.397169325,11.15016105,-191750.0,33750.0,-472500.0,97246.92993,58.53,3.210000038,38.331604,-4.768690109,250.0,0.961710811,16.74129105,106.0982971,0.0
2018-07-21 00:33:55.360,15.84919071195,0.1375,-0.1105,-0.096,1.485707475,0.53936575,11.54242705,-191500.0,31500.0,-472000.0,97246.72241,58.53,3.2266666886666666,31.65833155,-4.560825824666666,250.3333333333333,0.961710811,16.74129105,106.0982971,0.0
2018-07-21 00:33:55.400,15.924413681,0.09925,-0.12025,-0.0905,1.5077724375,0.681562175,11.93469305,-191250.0,29250.0,-471500.0,97246.51489,58.53,3.243333339333333,24.9850591,-4.352961540333333,250.66666666666663,0.961710811,16.74129105,106.0982971,0.0
2018-07-21 00:33:55.440,15.99963665005,0.061,-0.13,-0.085,1.5298374,0.8237586,12.32695905,-191000.0,27000.0,-471000.0,97246.30737,58.53,3.25999999,18.31178665,-4.145097256,251.0,0.961710811,16.74129105,106.0982971,0.0
2018-07-21 00:33:55.480,16.0748596191,0.081,-0.1255,-0.104,1.3091877749999998,0.7649187,12.160246,-189000.0,22000.0,-470000.0,97248.05908,58.525000000000006,3.25999999,18.31178665,-4.145097256,251.0,0.961710811,16.74129105,106.0982971,0.0
2018-07-21 00:33:55.520,16.078010559045456,0.101,-0.121,-0.123,1.08853815,0.7060788,11.99353295,-187000.0,17000.0,-469000.0,97249.81079,58.52,3.274999976,4.912948607499999,-5.089829206499999,251.0,1.4952351455,19.08216572,107.914093,0.0
2018-07-21 00:33:55.560,16.08116149899091,0.154,-0.111,-0.143,1.20621795,0.7649187,11.488490475,-195000.0,16000.0,-468500.0,97249.02649,58.52,3.289999962,-8.485889435,-6.034561157,251.0,2.02875948,21.42304039,109.7298889,0.0
2018-07-21 00:33:55.600,16.084312438936365,0.207,-0.101,-0.163,1.32389775,0.8237586,10.983448,-203000.0,15000.0,-468000.0,97248.24219,58.52,3.289999962,-8.485889435,-6.034561157,251.0,2.02875948,21.42304039,109.7298889,0.0
2018-07-21 00:33:55.640,16.087463378881818,0.2294999999999999,-0.091,-0.1825,1.20621795,0.887501825,10.566665375,-202000.0,11500.0,-466500.0,97247.40906,58.52,3.2999999525,-16.5732860575,-5.6882579325,251.5,2.02875948,21.42304039,109.7298889,0.0
2018-07-21 00:33:55.680,16.090614318827274,0.252,-0.081,-0.202,1.08853815,0.95124505,10.14988275,-201000.0,8000.0,-465000.0,97246.57593,58.52,3.309999943,-24.66068268,-5.341954708,252.0,2.02875948,21.42304039,109.7298889,0.0
2018-07-21 00:33:55.720,16.093765258772727,0.22975,-0.08275,-0.218,0.9438900625,0.956148375,9.8924581875,-199250.0,4250.0,-464500.0,97246.83838,58.52,3.3049999475,-30.134010315,-5.856742382,252.5,2.02875948,21.42304039,109.7298889,0.0
2018-07-21 00:33:55.760,16.096916198718183,0.2075,-0.0844999999999999,-0.234,0.7992419749999999,0.9610517,9.635033625,-197500.0,500.0,-464000.0,97247.10083,58.52,3.299999952,-35.60733795,-6.371530056,253.0,2.02875948,21.42304039,109.7298889,0.0
2018-07-21 00:33:55.800,16.100067138663636,0.18525,-0.08625,-0.25,0.6545938875,0.965955025,9.3776090625,-195750.0,-3250.0,-463500.0,97247.36328,58.52,3.299999952,-28.72581482,-6.009382248,253.5,2.02875948,21.42304039,109.7298889,0.0
2018-07-21 00:33:55.840,16.103218078609093,0.163,-0.088,-0.266,0.5099458,0.97085835,9.1201845,-194000.0,-7000.0,-463000.0,97247.62573,58.52,3.299999952,-21.84429169,-5.64723444,254.0,2.02875948,21.42304039,109.7298889,0.0
2018-07-21 00:33:55.880,16.106369018554545,0.1495,-0.0945,-0.2744999999999999,0.48052585,1.064021525,9.252574275,-202000.0,-14500.0,-462500.0,97247.976685,58.515,3.299999952,-21.84429169,-5.64723444,254.0,2.02875948,21.42304039,109.7298889,0.0
2018-07-21 00:33:55.920,16.1095199585,0.136,-0.101,-0.283,0.4511059,1.1571847,9.38496405,-210000.0,-22000.0,-462000.0,97248.32764,58.51,3.299999952,-10.95199585,-4.950763702,255.0,1.933352947,26.2091465,114.7363434,0.0
2018-07-21 00:33:55.960,16.13776363026364,0.0845,-0.0995,-0.3055,0.7011754750000001,0.9414384,9.703680175,-209000.0,-26000.0,-460500.0,97249.19739,58.51,3.299999952,-10.95199585,-4.950763702,255.0,1.933352947,26.2091465,114.7363434,0.0
2018-07-21 00:33:56.000,16.166007302027275,0.033,-0.098,-0.328,0.95124505,0.7256921,10.0223963,-208000.0,-30000.0,-459000.0,97250.06714,58.51,3.3066666123333333,-13.565381366666664,-5.560581684,255.0,1.933352947,26.2091465,114.7363434,0.0
2018-07-21 00:33:56.040,16.19425097379091,0.0113333333333333,-0.1066666666666666,-0.334,0.9479761666666668,0.5949367666666666,10.319864683333334,-206666.66666666663,-31333.33333333333,-458333.3333333333,97248.50057,58.51,3.3133332726666667,-16.17876688333333,-6.170399666,255.0,1.933352947,26.2091465,114.7363434,0.0
2018-07-21 00:33:56.080,16.222494645554548,-0.0103333333333333,-0.1153333333333333,-0.3399999999999999,0.9447072833333332,0.4641814333333333,10.617333066666667,-205333.3333333333,-32666.666666666668,-457666.6666666667,97246.934,58.51,3.319999933,-18.7921524,-6.780217648,255.0,1.933352947,26.2091465,114.7363434,0.0
2018-07-21 00:33:56.120,16.250738317318184,-0.032,-0.124,-0.346,0.9414384,0.3334261,10.91480145,-204000.0,-34000.0,-457000.0,97245.36743,58.51,3.333333253666667,-28.25972239,-6.850177606333333,255.66666666666663,1.933352947,26.2091465,114.7363434,0.0
2018-07-21 00:33:56.160,16.278981989081817,0.058,-0.1163333333333333,-0.3403333333333333,0.8760607333333333,0.3595771666666666,10.417931183333334,-205000.0,-35333.333333333336,-456666.6666666667,97245.10091,58.51,3.3466665743333333,-37.72729238,-6.920137564666667,256.3333333333333,1.933352947,26.2091465,114.7363434,0.0
2018-07-21 00:33:56.200,16.307225660845454,0.148,-0.1086666666666666,-0.3346666666666666,0.8106830666666667,0.3857282333333333,9.921060916666669,-206000.0,-36666.66666666666,-456333.3333333333,97244.83439,58.51,3.359999895,-47.19486237,-6.990097523,257.0,1.933352947,26.2091465,114.7363434,0.0
2018-07-21 00:33:56.240,16.33546933260909,0.238,-0.101,-0.329,0.7453054,0.4118793,9.42419065,-207000.0,-38000.0,-456000.0,97244.56787,58.51,3.359999895,-47.19486237,-6.990097523,257.0,1.933352947,26.2091465,114.7363434,0.0
2018-07-21 00:33:56.280,16.363713004372727,0.2015,-0.131,-0.3165,0.652142225,0.63743225,9.8458766,-209000.0,-44000.0,-454500.0,97247.61963,58.505,3.3749998805,-44.60744858,-6.5914938450000005,257.5,1.933352947,26.2091465,114.7363434,0.0
2018-07-21 00:33:56.320,16.391956676136363,0.165,-0.161,-0.304,0.55897905,0.8629852,10.26756255,-211000.0,-50000.0,-453000.0,97250.67139,58.5,3.389999866,-42.02003479,-6.192890167,258.0,1.933352947,26.2091465,114.7363434,0.0
2018-07-21 00:33:56.360,16.4202003479,0.182,-0.1664999999999999,-0.32,0.485429175,0.8825985000000001,10.24794925,-213000.0,-55500.0,-451500.0,97249.932865,58.5,3.3999998565,-46.234703065,-6.21435725675,258.0,1.251491159,27.60264492,119.18489455,0.0
2018-07-21 00:33:56.400,16.45062022738889,0.199,-0.172,-0.336,0.4118793,0.9022118,10.22833595,-215000.0,-61000.0,-450000.0,97249.19434,58.5,3.409999847,-50.44937134,-6.235824346499999,258.0,0.569629371,28.99614334,123.6334457,0.0
2018-07-21 00:33:56.440,16.481040106877778,0.1986666666666666,-0.1806666666666666,-0.3493333333333333,0.4282237166666666,0.77472535,10.264293666666669,-215000.0,-65666.66666666667,-448333.3333333333,97249.05395666668,58.5,3.429999828,-58.87870789,-6.278758526,258.0,0.569629371,28.99614334,123.6334457,0.0
2018-07-21 00:33:56.480,16.511459986366667,0.1983333333333333,-0.1893333333333333,-0.3626666666666667,0.4445681333333333,0.6472389000000001,10.300251383333332,-215000.0,-70333.33333333333,-446666.6666666667,97248.91357333334,58.5,3.4499999285,-56.493568425,-5.900785923,258.5,0.569629371,28.99614334,123.6334457,0.0
2018-07-21 00:33:56.520,16.541879865855556,0.198,-0.198,-0.376,0.46091255,0.51975245,10.3362091,-215000.0,-75000.0,-445000.0,97248.77319,58.5,3.470000029,-54.10842896,-5.52281332,259.0,0.569629371,28.99614334,123.6334457,0.0
2018-07-21 00:33:56.560,16.572299745344445,0.252,-0.22,-0.3515,0.514849125,0.30400615,10.664731875,-217500.0,-81000.0,-442000.0,97246.68579,58.5,3.495000005,-63.35191727,-5.164548873999999,259.0,0.569629371,28.99614334,123.6334457,0.0
2018-07-21 00:33:56.600,16.602719624833334,0.306,-0.242,-0.327,0.5687857,0.08825985,10.99325465,-220000.0,-87000.0,-439000.0,97244.59839,58.5,3.519999981,-72.59540558,-4.806284428,259.0,0.569629371,28.99614334,123.6334457,0.0
2018-07-21 00:33:56.640,16.633139504322223,0.2556666666666666,-0.2506666666666666,-0.2943333333333333,0.5851301166666666,0.10787315,10.967103583333332,-218666.66666666663,-93333.33333333331,-436000.0,97245.39998333334,58.5,3.5499999525,-70.996665955,-5.678971291,259.5,0.569629371,28.99614334,123.6334457,0.0
