time,field.airspeed,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.fluid_pressure,field.temperature,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist,field.measured.pitch,field.measured.roll,field.measured.yaw,fault_state
42:47.4,0,-0.046666667,0.003,-0.002,0.202670767,0.575323467,10.07142955,110333.3333,-204333.3333,-299666.6667,97386.16333,37.53,9.806666374,79.80219523,6.412264188,293.3333333,1.216431022,5.476315498,-130.526123,0
42:47.4,0,-0.063333333,0.005,-0.003,0.179788583,0.552441283,10.03220295,107666.6667,-204666.6667,-302333.3333,97386.40136,37.53,9.793333054,83.81799062,6.398760955,293.6666667,1.216431022,5.476315498,-130.526123,0
42:47.5,0,-0.08,0.007,-0.004,0.1569064,0.5295591,9.99297635,105000,-205000,-305000,97386.6394,37.53,9.779999733,87.83378601,6.385257721,294,1.216431022,5.476315498,-130.526123,0
42:47.5,0,-0.078666667,0.008,-0.008,0.169981933,0.503408033,9.891640967,104000,-203000,-304000,97387.00561,37.53,9.759999752,87.83378601,6.358829499,294.5,1.216431022,5.476315498,-130.526123,0
42:47.6,0,-0.077333333,0.009,-0.012,0.183057467,0.477256967,9.790305583,103000,-201000,-303000,97387.37183,37.53,9.739999771,87.83378601,6.332401276,295,1.216431022,5.476315498,-130.526123,0
42:47.6,0,-0.076,0.01,-0.016,0.196133,0.4511059,9.6889702,102000,-199000,-302000,97387.73804,37.53,9.739999771,87.83378601,6.332401276,295,1.216431022,5.476315498,-130.526123,0
42:47.6,0,-0.11,0.006,-0.012,0.10787315,0.40207265,9.48303055,104000,-205000,-300000,97385.35767,37.53,9.699999809,82.56034851,6.291410923,295,0.981238544,4.445429325,-130.472641,0
42:47.7,0,-0.1055,0.0065,-0.00925,0.1372931,0.42168595,9.559032088,102750,-203750,-303000,97385.22797,37.53,9.684999943,82.56034851,6.268916368,295.5,0.981238544,4.445429325,-130.472641,0
42:47.7,0,-0.101,0.007,-0.0065,0.16671305,0.44129925,9.635033625,101500,-202500,-306000,97385.09827,37.53,9.670000076,82.56034851,6.246421814,296,0.981238544,4.445429325,-130.472641,0
42:47.8,0,-0.0965,0.0075,-0.00375,0.196133,0.46091255,9.711035163,100250,-201250,-309000,97384.96857,37.53,9.670000076,82.56034851,6.246421814,296,0.981238544,4.445429325,-130.472641,0
42:47.8,0,-0.092,0.008,-0.001,0.22555295,0.48052585,9.7870367,99000,-200000,-312000,97384.83887,37.53,9.670000076,82.56034851,6.246421814,296,0.981238544,4.445429325,-130.472641,0
42:47.8,0,-0.0795,0.0135,-0.001,0.18632635,0.505042475,9.610517,103500,-196000,-308500,97384.83277,37.53,9.63999939,93.65052795,6.214873314,297,0.981238544,4.445429325,-130.472641,0
42:47.9,0,-0.067,0.019,-0.001,0.14709975,0.5295591,9.4339973,108000,-192000,-305000,97384.82666,37.53,9.63999939,93.65052795,6.214873314,297,0.981238544,4.445429325,-130.472641,0
42:47.9,0,-0.0515,0.0225,-0.0085,0.142196425,0.632528925,9.34573745,104500,-193000,-305000,97383.81043,37.53,9.619999886,93.65052795,6.160442829,298,0.981238544,4.445429325,-130.472641,0
42:48.0,0,-0.036,0.026,-0.016,0.1372931,0.73549875,9.2574776,101000,-194000,-305000,97382.79419,37.53,9.619999886,93.65052795,6.160442829,298,0.981238544,4.445429325,-130.472641,0
42:48.0,0,-0.073333333,0.026,-0.029,0.150368633,0.748574283,9.319586383,101333.3333,-192666.6667,-307000,97383.06071,37.53,9.609999657,94.32673264,6.152656555,298.5,0.981238544,4.445429325,-130.472641,0
42:48.0,0,-0.110666667,0.026,-0.042,0.163444167,0.761649817,9.381695167,101666.6667,-191333.3333,-309000,97383.32723,37.53,9.599999428,95.00293732,6.144870281,299,0.981238544,4.445429325,-130.472641,0
42:48.1,0,-0.148,0.026,-0.055,0.1765197,0.77472535,9.44380395,102000,-190000,-311000,97383.59375,37.53,9.599999428,95.00293732,6.144870281,299,0.541167736,2.579031467,-130.3436127,0
42:48.1,0,-0.1235,0.028,-0.0715,0.171616375,0.6472389,9.4732239,109000,-185500,-304000,97382.8125,37.53,9.590000153,95.00293732,6.122760296,299,0.541167736,2.579031467,-130.3436127,0
42:48.2,0,-0.099,0.03,-0.088,0.16671305,0.51975245,9.50264385,116000,-181000,-297000,97382.03125,37.53,9.590000153,95.00293732,6.122760296,299,0.541167736,2.579031467,-130.3436127,0
42:48.2,0,-0.101333333,0.025666667,-0.086333333,0.212477417,0.516483567,9.760885633,114000,-181000,-303666.6667,97382.79622,37.53,9.590000153,95.00293732,6.122760296,299,0.541167736,2.579031467,-130.3436127,0
42:48.2,0,-0.103666667,0.021333333,-0.084666667,0.258241783,0.513214683,10.01912742,112000,-181000,-310333.3333,97383.5612,37.53,9.579999924,101.9522705,6.104650497,300,0.541167736,2.579031467,-130.3436127,0
42:48.3,0,-0.106,0.017,-0.083,0.30400615,0.5099458,10.2773692,110000,-181000,-317000,97384.32617,37.53,9.57499981,101.9522705,6.100012779,300.5,0.541167736,2.579031467,-130.3436127,0
42:48.3,0,-0.11,0.0195,-0.0775,0.26477955,0.357942725,10.0223963,108500,-181000,-319500,97385.45532,37.525,9.569999695,101.9522705,6.095375061,301,0.541167736,2.579031467,-130.3436127,0
42:48.4,0,-0.114,0.022,-0.072,0.22555295,0.20593965,9.7674234,107000,-181000,-322000,97386.58447,37.52,9.569999695,101.9522705,6.095375061,301,0.541167736,2.579031467,-130.3436127,0
42:48.4,0,-0.082666667,0.023333333,-0.062333333,0.222284067,0.271317317,9.711852383,112000,-178666.6667,-316333.3333,97385.05045,37.52,9.569999695,121.4806595,6.095760823,301.5,0.541167736,2.579031467,-130.3436127,0
42:48.4,0,-0.051333333,0.024666667,-0.052666667,0.219015183,0.336694983,9.656281367,117000,-176333.3333,-310666.6667,97383.51644,37.52,9.569999695,141.0090485,6.096146584,302,0.541167736,2.579031467,-130.3436127,0
42:48.5,0,-0.02,0.026,-0.043,0.2157463,0.40207265,9.60071035,122000,-174000,-305000,97381.98242,37.52,9.569999695,141.0090485,6.096146584,302,0.173480347,1.53195484,-129.4570694,0
42:48.5,0,-0.0495,0.01875,-0.034625,0.248843744,0.378781856,9.822585806,120625,-173625,-308250,97382.04803,37.52,9.569999695,141.0090485,6.092649619,302,0.050917884,1.182929297,-129.161555,0
42:48.6,0,-0.079,0.0115,-0.02625,0.281941187,0.355491062,10.04446126,119250,-173250,-311500,97382.11365,37.52,9.569999695,141.0090485,6.089152654,302,-0.071644579,0.833903755,-128.8660405,0
42:48.6,0,-0.1085,0.00425,-0.017875,0.315038631,0.332200269,10.26633672,117875,-172875,-314750,97382.17926,37.52,9.569999695,141.0090485,6.085655689,302,-0.194207042,0.484878212,-128.5705261,0
42:48.6,0,-0.138,-0.003,-0.0095,0.348136075,0.308909475,10.48821218,116500,-172500,-318000,97382.24487,37.52,9.569999695,139.201355,6.104826927,303,-0.194207042,0.484878212,-128.5705261,0
42:48.7,0,-0.108666667,-0.001666667,-0.001333333,0.356308283,0.326888333,10.5127288,120666.6667,-170000,-319333.3333,97381.30493,37.51666667,9.569999695,139.201355,6.104826927,303,-0.194207042,0.484878212,-128.5705261,0
42:48.7,0,-0.079333333,-0.000333333,0.006833333,0.364480492,0.344867192,10.53724543,124833.3333,-167500,-320666.6667,97380.36499,37.51333333,9.569999695,139.201355,6.104826927,303,-0.194207042,0.484878212,-128.5705261,0
42:48.8,0,-0.05,0.001,0.015,0.3726527,0.36284605,10.56176205,129000,-165000,-322000,97379.42505,37.51,9.559999466,139.201355,6.110557079,304,-0.194207042,0.484878212,-128.5705261,0
42:48.8,0,0.034666667,0.015,0.017333333,0.379190467,0.32361945,10.34601575,125333.3333,-166666.6667,-322666.6667,97380.55827,37.51,9.550000191,145.0357361,6.137954712,305,-0.194207042,0.484878212,-128.5705261,0
42:48.8,0,0.119333333,0.029,0.019666667,0.385728233,0.28439285,10.13026945,121666.6667,-168333.3333,-323333.3333,97381.69149,37.51,9.550000191,145.0357361,6.137954712,305,-0.194207042,0.484878212,-128.5705261,0
42:48.9,0,0.204,0.043,0.022,0.392266,0.24516625,9.91452315,118000,-170000,-324000,97382.82471,37.51,9.546666781,145.0357361,6.149144967,305.3333333,-0.304787218,0.212026,-128.594869,0
42:48.9,0,0.1995,0.0335,0.0315,0.377556025,0.161809725,9.7281968,119000,-170500,-320500,97381.01807,37.515,9.543333372,145.0357361,6.160335223,305.6666667,-0.415367395,-0.060826212,-128.6192118,0
42:49.0,0,0.195,0.024,0.041,0.36284605,0.0784532,9.54187045,120000,-171000,-317000,97379.21143,37.52,9.539999962,145.0357361,6.171525478,306,-0.525947571,-0.333678424,-128.6435547,0
42:49.0,0,0.207,0.032666667,0.067,0.326888333,0.075184317,8.7867584,123666.6667,-173000,-312666.6667,97380.42603,37.51666667,9.539999962,145.0357361,6.171525478,306,-0.525947571,-0.333678424,-128.6435547,0
42:49.0,0,0.219,0.041333333,0.093,0.290930617,0.071915433,8.03164635,127333.3333,-175000,-308333.3333,97381.64062,37.51333333,9.519999504,141.7104797,6.208970547,306,-0.525947571,-0.333678424,-128.6435547,0
42:49.1,0,0.231,0.05,0.119,0.2549729,0.06864655,7.2765343,131000,-177000,-304000,97382.85522,37.51,9.519999504,141.7104797,6.223515511,306.5,-0.525947571,-0.333678424,-128.6435547,0
42:49.1,0,0.2665,0.0505,0.1185,0.24516625,0.112776475,7.722736875,124000,-185000,-311000,97381.12488,37.51,9.519999504,141.7104797,6.238060474,307,-0.525947571,-0.333678424,-128.6435547,0
42:49.2,0,0.302,0.051,0.118,0.2353596,0.1569064,8.16893945,117000,-193000,-318000,97379.39453,37.51,9.519999504,141.7104797,6.238060474,307,-0.525947571,-0.333678424,-128.6435547,0
42:49.2,0,0.29,0.031666667,0.128666667,0.268048433,0.287661733,8.5317855,120666.6667,-197333.3333,-312666.6667,97380.94279,37.51,9.519999504,141.7104797,6.238060474,307,-0.525947571,-0.333678424,-128.6435547,0
42:49.2,0,0.278,0.012333333,0.139333333,0.300737267,0.418417067,8.89463155,124333.3333,-201666.6667,-307333.3333,97382.49105,37.51,9.539999962,139.2349243,6.273683548,308,-0.525947571,-0.333678424,-128.6435547,0
42:49.3,0,0.266,-0.007,0.15,0.3334261,0.5491724,9.2574776,128000,-206000,-302000,97384.03931,37.51,9.549999873,139.2349243,6.281887213,308.3333333,-0.734285315,1.763327956,-129.4268138,0
42:49.3,0,0.194,-0.004666667,0.136666667,0.2941995,0.670121083,9.3555441,124000,-210333.3333,-304666.6667,97383.00375,37.51,9.559999784,139.2349243,6.290090879,308.6666667,-0.942623059,3.860334337,-130.2100728,0
42:49.4,0,0.122,-0.002333333,0.123333333,0.2549729,0.791069767,9.4536106,120000,-214666.6667,-307333.3333,97381.96818,37.51,9.569999695,139.2349243,6.298294544,309,-1.150960803,5.957340717,-130.9933319,0
42:49.4,0,0.05,1.35E-17,0.11,0.2157463,0.91201845,9.5516771,116000,-219000,-310000,97380.93262,37.51,9.569999695,139.2349243,6.298294544,309,-1.150960803,5.957340717,-130.9933319,0
42:49.4,0,0,-0.001,0.068,0.250069575,0.97085835,9.801746675,125000,-217000,-300000,97383.00476,37.51,9.589999676,135.7966461,6.317559958,309.5,-1.150960803,5.957340717,-130.9933319,0
42:49.5,0,-0.05,-0.002,0.026,0.28439285,1.02969825,10.05181625,134000,-215000,-290000,97385.0769,37.51,9.609999657,132.3583679,6.336825371,310,-1.150960803,5.957340717,-130.9933319,0
42:49.5,0,-0.058666667,-0.000666667,-0.012333333,0.30400615,0.9610517,10.02566518,128666.6667,-216000,-294000,97384.57641,37.50666667,9.634999752,132.3583679,6.346586943,310,-1.150960803,5.957340717,-130.9933319,0
42:49.6,0,-0.067333333,0.000666667,-0.050666667,0.32361945,0.89240515,9.999514117,123333.3333,-217000,-298000,97384.07593,37.50333333,9.659999847,132.3583679,6.356348515,310,-1.150960803,5.957340717,-130.9933319,0
42:49.6,0,-0.076,0.002,-0.089,0.34323275,0.8237586,9.97336305,118000,-218000,-302000,97383.57544,37.5,9.710000038,129.3299713,6.390397072,311,-1.150960803,5.957340717,-130.9933319,0
42:49.6,0,-0.0555,0.0055,-0.1135,0.32361945,0.769822025,10.14497943,120000,-216500,-302500,97384.17969,37.505,9.710000038,129.3299713,6.390397072,311,-1.150960803,5.957340717,-130.9933319,0
42:49.7,0,-0.035,0.009,-0.138,0.30400615,0.71588545,10.3165958,122000,-215000,-303000,97384.78394,37.51,9.710000038,129.3299713,6.390397072,311,-1.19311595,5.993150711,-131.2208786,0
42:49.7,0,0.032,0.003,-0.1475,0.279489525,0.59820565,10.18910935,126500,-213500,-299000,97385.65979,37.51,9.710000038,129.3299713,6.390397072,311,-1.235271096,6.028960705,-131.4484253,0
42:49.8,0,0.099,-0.003,-0.157,0.2549729,0.48052585,10.0616229,131000,-212000,-295000,97386.53564,37.51,9.75,129.3299713,6.417189121,312,-1.235271096,6.028960705,-131.4484253,0
42:49.8,0,0.124666667,-0.004333333,-0.150666667,0.232090717,0.496870267,9.7478101,130666.6667,-215666.6667,-298333.3333,97386.02905,37.50666667,9.75,129.3299713,6.417189121,312,-1.235271096,6.028960705,-131.4484253,0
42:49.8,0,0.150333333,-0.005666667,-0.144333333,0.209208533,0.513214683,9.4339973,130333.3333,-219333.3333,-301666.6667,97385.52246,37.50333333,9.779999733,124.2964783,6.446279526,313,-1.235271096,6.028960705,-131.4484253,0
42:49.9,0,0.176,-0.007,-0.138,0.18632635,0.5295591,9.1201845,130000,-223000,-305000,97385.01587,37.5,9.779999733,124.2964783,6.446279526,313,-1.235271096,6.028960705,-131.4484253,0
42:49.9,0,0.099,-0.0255,-0.1275,0.2353596,0.50013915,9.5909037,134500,-227000,-300500,97386.04737,37.5,9.829999924,124.2964783,6.470281601,314,-1.235271096,6.028960705,-131.4484253,0
42:50.0,0,0.022,-0.044,-0.117,0.28439285,0.4707192,10.0616229,139000,-231000,-296000,97387.07886,37.5,9.829999924,124.2964783,6.470281601,314,-1.328230024,6.999884606,-130.3472367,0
42:50.0,0,0.01,-0.046333333,-0.115666667,0.290930617,0.454374783,10.20872265,142666.6667,-232000,-292333.3333,97387.93539,37.5,9.829999924,124.2964783,6.470281601,314,-1.421188951,7.970808506,-129.246048,0
42:50.0,0,-0.002,-0.048666667,-0.114333333,0.297468383,0.438030367,10.3558224,146333.3333,-233000,-288666.6667,97388.79191,37.5,9.880000114,118.4631348,6.495371819,315,-1.421188951,7.970808506,-129.246048,0
42:50.1,0,-0.014,-0.051,-0.113,0.30400615,0.42168595,10.50292215,150000,-234000,-285000,97389.64844,37.5,9.880000114,118.4631348,6.495371819,315,-1.421188951,7.970808506,-129.246048,0
42:50.1,0,0.024,-0.0425,-0.099,0.32361945,0.406975975,10.14988275,147000,-235500,-288000,97386.75537,37.5,9.929999352,118.4631348,6.506540775,315,-1.421188951,7.970808506,-129.246048,0
42:50.2,0,0.062,-0.034,-0.085,0.34323275,0.392266,9.79684335,144000,-237000,-291000,97383.8623,37.5,9.929999352,118.4631348,6.506540775,315,-1.421188951,7.970808506,-129.246048,0
42:50.2,0,0.085,-0.037666667,-0.078333333,0.336694983,0.300737267,10.002783,146333.3333,-237666.6667,-287333.3333,97385.15421,37.5,9.929999352,118.4631348,6.506540775,315,-1.421188951,7.970808506,-129.246048,0
42:50.2,0,0.108,-0.041333333,-0.071666667,0.330157217,0.209208533,10.20872265,148666.6667,-238333.3333,-283666.6667,97386.44613,37.5,9.979999542,118.283371,6.505972862,316,-1.421188951,7.970808506,-129.246048,0
42:50.3,0,0.131,-0.045,-0.065,0.32361945,0.1176798,10.4146623,151000,-239000,-280000,97387.73804,37.5,9.979999542,118.283371,6.505972862,316,-1.421188951,7.970808506,-129.246048,0
42:50.3,0,0.1325,-0.056,-0.0365,0.34323275,0.142196425,10.46369555,150000,-249500,-283500,97388.55896,37.5,10.02999973,118.283371,6.498743057,317,-1.421188951,7.970808506,-129.246048,0
42:50.4,0,0.134,-0.067,-0.008,0.36284605,0.16671305,10.5127288,149000,-260000,-287000,97389.37988,37.5,10.02999973,118.283371,6.498743057,317,-1.421188951,7.970808506,-129.246048,0
42:50.4,0,0.120666667,-0.069666667,0.008,0.3530394,0.20593965,10.48003997,147333.3333,-261000,-287333.3333,97390.04516,37.5,10.02999973,118.283371,6.498743057,317,-1.421188951,7.970808506,-129.246048,0
42:50.4,0,0.107333333,-0.072333333,0.024,0.34323275,0.24516625,10.44735113,145666.6667,-262000,-287666.6667,97390.71045,37.5,10.07999992,112.3747864,6.48085928,318,-0.515725732,10.1903038,-127.2804794,0
42:50.5,0,0.094,-0.075,0.04,0.3334261,0.28439285,10.4146623,144000,-263000,-288000,97391.37573,37.5,10.07999992,112.3747864,6.48085928,318,-0.515725732,10.1903038,-127.2804794,0
42:50.5,0,0.037,-0.074,0.045666667,0.349770517,0.3334261,10.46696443,144000,-264000,-281000,97391.37573,37.5,10.11999989,112.3747864,6.435389519,319,-0.515725732,10.1903038,-127.2804794,0
42:50.6,0,-0.02,-0.073,0.051333333,0.366114933,0.38245935,10.51926657,144000,-265000,-274000,97391.37573,37.5,10.12999988,110.7054024,6.420087338,319.25,-0.515725732,10.1903038,-127.2804794,0
42:50.6,0,-0.077,-0.072,0.057,0.38245935,0.4314926,10.5715687,144000,-266000,-267000,97391.37573,37.5,10.13999987,109.0360184,6.404785157,319.5,-0.515725732,10.1903038,-127.2804794,0
42:50.6,0,-0.0455,-0.075,0.0515,0.377556025,0.5099458,10.72357178,141000,-266500,-274500,97389.19068,37.5,10.14999986,107.3666344,6.389482975,319.75,-0.515725732,10.1903038,-127.2804794,0
42:50.7,0,-0.014,-0.078,0.046,0.3726527,0.588399,10.87557485,138000,-267000,-282000,97387.00562,37.5,10.15999985,105.6972504,6.374180794,320,-0.515725732,10.1903038,-127.2804794,0
42:50.7,0,-0.039,-0.0795,0.032,0.3726527,0.642335575,10.97854468,147500,-259500,-271000,97391.92811,37.495,10.19999981,105.6972504,6.302309513,321,-0.515725732,10.1903038,-127.2804794,0
42:50.8,0,-0.064,-0.081,0.018,0.3726527,0.69627215,11.0815145,157000,-252000,-260000,97396.85059,37.49,10.19999981,105.6972504,6.302309513,321,-0.515725732,10.1903038,-127.2804794,0
42:50.8,0,-0.085666667,-0.077666667,0.008,0.395534883,0.709347683,11.0226746,155666.6667,-253666.6667,-259666.6667,97396.43555,37.49,10.19999981,105.6972504,6.302309513,321,-0.515725732,10.1903038,-127.2804794,0
42:50.8,0,-0.107333333,-0.074333333,-0.002,0.418417067,0.722423217,10.9638347,154333.3333,-255333.3333,-259333.3333,97396.02051,37.49,10.21999931,102.2699356,6.229959011,322,-0.515725732,10.1903038,-127.2804794,0
42:50.9,0,-0.129,-0.071,-0.012,0.44129925,0.73549875,10.9049948,153000,-257000,-259000,97395.60547,37.49,10.21999931,102.2699356,6.229959011,322,1.441418648,10.07845974,-128.0154572,0
42:50.9,0,-0.137,-0.059,-0.029,0.406975975,0.67665885,10.64511858,147000,-256000,-264500,97392.53846,37.49,10.22999954,102.2699356,6.18621707,322.5,1.441418648,10.07845974,-128.0154572,0
42:51.0,0,-0.145,-0.047,-0.046,0.3726527,0.61781895,10.38524235,141000,-255000,-270000,97389.47144,37.49,10.23999977,102.2699356,6.142475128,323,1.441418648,10.07845974,-128.0154572,0
42:51.0,0,-0.152,-0.0505,-0.0555,0.38245935,0.6472389,10.32640245,140000,-251500,-268000,97393.42957,37.49,10.23999977,102.2699356,6.142475128,323,1.441418648,10.07845974,-128.0154572,0
42:51.0,0,-0.159,-0.054,-0.065,0.392266,0.67665885,10.26756255,139000,-248000,-266000,97397.3877,37.49,10.25,102.2261658,6.056206226,324,1.441418648,10.07845974,-128.0154572,0
42:51.1,0,-0.184333333,-0.050666667,-0.069,0.405341533,0.634163367,10.36236017,135000,-247333.3333,-271333.3333,97397.02759,37.49,10.25,102.2261658,6.056206226,324,1.441418648,10.07845974,-128.0154572,0
42:51.1,0,-0.209666667,-0.047333333,-0.073,0.418417067,0.591667883,10.45715778,131000,-246666.6667,-276666.6667,97396.66748,37.49,10.26000023,102.2261658,5.955536366,325,1.441418648,10.07845974,-128.0154572,0
42:51.2,0,-0.235,-0.044,-0.077,0.4314926,0.5491724,10.5519554,127000,-246000,-282000,97396.30737,37.49,10.26000023,102.2261658,5.955536366,325,1.441418648,10.07845974,-128.0154572,0
42:51.2,0,-0.260333333,-0.040333333,-0.075,0.467450317,0.562247933,10.79385277,134000,-240000,-275000,97395.6604,37.48666667,10.26000023,102.2261658,5.955536366,325,1.441418648,10.07845974,-128.0154572,0
42:51.2,0,-0.285666667,-0.036666667,-0.073,0.503408033,0.575323467,11.03575013,141000,-234000,-268000,97395.01343,37.48333333,10.26000023,107.4492493,5.863699436,326,2.338324308,6.915005684,-126.9339828,0
42:51.3,0,-0.311,-0.033,-0.071,0.53936575,0.588399,11.2776475,148000,-228000,-261000,97394.36646,37.48,10.26000023,107.4492493,5.811124325,326.5,2.338324308,6.915005684,-126.9339828,0
42:51.3,0,-0.2465,-0.035,-0.067,0.5295591,0.505042475,11.28255083,138000,-225500,-266500,97393.14576,37.485,10.26000023,107.4492493,5.758549213,327,2.338324308,6.915005684,-126.9339828,0
42:51.4,0,-0.182,-0.037,-0.063,0.51975245,0.42168595,11.28745415,128000,-223000,-272000,97391.92505,37.49,10.26000023,107.4492493,5.758549213,327,2.338324308,6.915005684,-126.9339828,0
42:51.4,0,-0.163,-0.032666667,-0.053333333,0.526290217,0.457643667,11.06517008,132000,-220333.3333,-277666.6667,97392.16512,37.49,10.26000023,107.4492493,5.758549213,327,2.338324308,6.915005684,-126.9339828,0
42:51.4,0,-0.144,-0.028333333,-0.043666667,0.532827983,0.493601383,10.84288602,136000,-217666.6667,-283333.3333,97392.40519,37.49,10.25,175.9162903,5.659933567,328,2.338324308,6.915005684,-126.9339828,0
42:51.5,0,-0.125,-0.024,-0.034,0.53936575,0.5295591,10.62060195,140000,-215000,-289000,97392.64526,37.49,10.25,175.9162903,5.659933567,328,2.338324308,6.915005684,-126.9339828,0
42:51.5,0,-0.153,-0.0265,-0.0235,0.51975245,0.44129925,10.50782548,130500,-216500,-294500,97391.86401,37.49,10.23999977,175.9162903,5.607119084,328.5,2.338324308,6.915005684,-126.9339828,0
42:51.6,0,-0.181,-0.029,-0.013,0.50013915,0.3530394,10.395049,121000,-218000,-300000,97391.08276,37.49,10.22999954,175.9162903,5.5543046,329,2.338324308,6.915005684,-126.9339828,0
42:51.6,0,-0.183666667,-0.028,0,0.51975245,0.3726527,10.51599768,122000,-214000,-295000,97391.31673,37.48666667,10.22999954,175.9162903,5.5543046,329,2.338324308,6.915005684,-126.9339828,0
42:51.6,0,-0.186333333,-0.027,0.013,0.53936575,0.392266,10.63694637,123000,-210000,-290000,97391.5507,37.48333333,10.19999981,179.5445404,5.46307373,330,2.930588722,2.678297997,-125.8268662,0
42:51.7,0,-0.189,-0.026,0.026,0.55897905,0.4118793,10.75789505,124000,-206000,-285000,97391.78467,37.48,10.1899999,179.5445404,5.42915519,330.3333333,2.930588722,2.678297997,-125.8268662,0
42:51.7,0,-0.18,-0.0155,0.033,0.554075725,0.348136075,10.72357178,113000,-203000,-298500,97391.59546,37.48,10.17999999,179.5445404,5.395236651,330.6666667,2.930588722,2.678297997,-125.8268662,0
42:51.8,0,-0.171,-0.005,0.04,0.5491724,0.28439285,10.6892485,102000,-200000,-312000,97391.40625,37.48,10.17000008,179.5445404,5.361318111,331,2.930588722,2.678297997,-125.8268662,0
42:51.8,0,-0.140333333,0.001666667,0.049666667,0.5491724,0.330157217,10.56176205,107333.3333,-197000,-305666.6667,97392.38688,37.48,10.17000008,179.5445404,5.361318111,331,2.930588722,2.678297997,-125.8268662,0
42:51.8,0,-0.109666667,0.008333333,0.059333333,0.5491724,0.375921583,10.4342756,112666.6667,-194000,-299333.3333,97393.36751,37.48,10.11999989,187.7438507,5.283528328,332,2.930588722,2.678297997,-125.8268662,0
42:51.9,0,-0.079,0.015,0.069,0.5491724,0.42168595,10.30678915,118000,-191000,-293000,97394.34814,37.48,10.11999989,187.7438507,5.283528328,332,2.930588722,2.678297997,-125.8268662,0
42:51.9,0,-0.081,0.0145,0.068,0.524655775,0.4118793,10.31169248,119000,-184500,-291000,97389.29138,37.48,10.06999969,187.7438507,5.203439713,333,2.930588722,2.678297997,-125.8268662,0
42:52.0,0,-0.083,0.014,0.067,0.50013915,0.40207265,10.3165958,120000,-178000,-289000,97384.23462,37.48,10.06999969,187.7438507,5.203439713,333,2.930588722,2.678297997,-125.8268662,0
42:52.0,0,-0.055,0.015,0.0765,0.534462425,0.4314926,10.5519554,111000,-179000,-299500,97386.026,37.48,10.06999969,187.7438507,5.203439713,333,2.930588722,2.678297997,-125.8268662,0
42:52.0,0,-0.027,0.016,0.086,0.5687857,0.46091255,10.787315,102000,-180000,-310000,97387.81738,37.48,10.0199995,196.472641,5.144051075,334,2.93080163,-0.27620858,-127.0202103,0
42:52.1,0,-0.065,0.022,0.083666667,0.545903517,0.477256967,10.3558224,103666.6667,-178000,-310000,97388.42366,37.48,10.0199995,196.472641,5.144051075,334,2.93080163,-0.27620858,-127.0202103,0
42:52.1,0,-0.103,0.028,0.081333333,0.523021333,0.493601383,9.9243298,105333.3333,-176000,-310000,97389.02995,37.48,9.994999407,196.472641,5.112115622,334.5,2.93080163,-0.27620858,-127.0202103,0
42:52.2,0,-0.141,0.034,0.079,0.50013915,0.5099458,9.4928372,107000,-174000,-310000,97389.63623,37.48,9.969999313,196.472641,5.080180168,335,2.93080163,-0.27620858,-127.0202103,0
42:52.2,0,-0.093333333,0.037,0.073,0.467450317,0.464181433,9.411115117,105666.6667,-172333.3333,-309666.6667,97387.93335,37.48,9.969999313,196.472641,5.080180168,335,2.93080163,-0.27620858,-127.0202103,0
42:52.2,0,-0.045666667,0.04,0.067,0.434761483,0.418417067,9.329393033,104333.3333,-170666.6667,-309333.3333,97386.23047,37.48,9.909999847,196.9556885,5.033624172,336,2.93080163,-0.27620858,-127.0202103,0
42:52.3,0,0.002,0.043,0.061,0.40207265,0.3726527,9.24767095,103000,-169000,-309000,97384.52759,37.48,9.909999847,196.9556885,5.033624172,336,2.93080163,-0.27620858,-127.0202103,0
42:52.3,0,0.012333333,0.043666667,0.054666667,0.408610417,0.392266,9.074420133,105000,-165333.3333,-307333.3333,97385.23967,37.47666667,9.909999847,196.9556885,5.033624172,336,2.93080163,-0.27620858,-127.0202103,0
42:52.4,0,0.022666667,0.044333333,0.048333333,0.415148183,0.4118793,8.901169317,107000,-161666.6667,-305666.6667,97385.95174,37.47333333,9.884999752,196.9556885,5.013369084,336.5,2.93080163,-0.27620858,-127.0202103,0
42:52.4,0,0.033,0.045,0.042,0.42168595,0.4314926,8.7279185,109000,-158000,-304000,97386.66382,37.47,9.859999657,196.9556885,4.993113995,337,2.93080163,-0.27620858,-127.0202103,0
42:52.4,0,-0.012,0.026,0.039,0.4314926,0.4707192,8.6886919,103000,-167000,-321000,97386.10229,37.47,9.829999924,203.0117035,4.986019611,338,2.93080163,-0.27620858,-127.0202103,0
42:52.5,0,0.018666667,0.024333333,0.043333333,0.4511059,0.473988083,8.966546983,107333.3333,-164333.3333,-315666.6667,97386.86727,37.47,9.829999924,203.0117035,4.986019611,338,2.93080163,-0.27620858,-127.0202103,0
42:52.5,0,0.049333333,0.022666667,0.047666667,0.4707192,0.477256967,9.244402067,111666.6667,-161666.6667,-310333.3333,97387.63224,37.47,9.829999924,203.0117035,4.986019611,338,2.93080163,-0.27620858,-127.0202103,0
