time,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.fluid_pressure,field.temperature,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist,field.measured.pitch,field.measured.roll,field.measured.yaw,fault_state,field.airspeed
58:49.2,-0.15,-0.051,-0.064,0.0392266,0.3726527,9.9831697,161000,-295000,-387000,97384.15527,37.5,5.289999962,8.979892731,3.622924089,396,-2.433847666,8.086524963,-127.5253983,0,0
58:49.2,-0.2035,-0.064,-0.0565,0.044129925,0.46091255,10.15478608,159000,-292500,-388500,97384.8938,37.495,5.289999962,8.979892731,3.622924089,396,-2.433847666,8.086524963,-127.5253983,0,0
58:49.3,-0.257,-0.077,-0.049,0.04903325,0.5491724,10.32640245,157000,-290000,-390000,97385.63232,37.49,5.309999943,5.906295777,3.596586108,397,-2.433847666,8.086524963,-127.5253983,0,0
58:49.3,-0.253,-0.07775,-0.04725,0.051484913,0.5295591,10.56176205,153500,-288500,-391250,97385.26611,37.49,5.329999924,2.832698822,3.570248127,398,-2.433847666,8.086524963,-127.5253983,0,0
58:49.4,-0.249,-0.0785,-0.0455,0.053936575,0.5099458,10.79712165,150000,-287000,-392500,97384.8999,37.49,5.344999791,2.832698822,3.540824533,398.5,-2.086624742,6.359657764,-126.5642128,0,0
58:49.4,-0.245,-0.07925,-0.04375,0.056388238,0.4903325,11.03248125,146500,-285500,-393750,97384.53369,37.49,5.359999657,2.832698822,3.511400938,399,-1.739401817,4.632790565,-125.6030273,0,0
58:49.4,-0.241,-0.08,-0.042,0.0588399,0.4707192,11.26784085,143000,-284000,-395000,97384.16748,37.49,5.359999657,2.832698822,3.511400938,399,-1.739401817,4.632790565,-125.6030273,0,0
58:49.5,-0.218,-0.0855,-0.0345,0.102969825,0.392266,11.6895268,146000,-277000,-394000,97386.85303,37.49,5.359999657,2.832698822,3.511400938,399,-1.739401817,4.632790565,-125.6030273,0,0
58:49.5,-0.195,-0.091,-0.027,0.14709975,0.3138128,12.11121275,149000,-270000,-393000,97389.53857,37.49,5.380000114,-6.769371033,3.449283838,400,-1.739401817,4.632790565,-125.6030273,0,0
58:49.6,-0.1275,-0.074,-0.021,0.06864655,0.142196425,11.4345539,147500,-264500,-397000,97387.99133,37.49,5.380000114,-6.769371033,3.41131115,401,-1.739401817,4.632790565,-125.6030273,0,0
58:49.6,-0.06,-0.057,-0.015,-0.00980665,-0.02941995,10.75789505,146000,-259000,-401000,97386.44409,37.49,5.380000114,-6.769371033,3.373338461,402,-1.739401817,4.632790565,-125.6030273,0,0
58:49.6,-0.0395,-0.052,0.01,-0.0392266,-0.0784532,10.1596894,142500,-258500,-402000,97385.94361,37.485,5.380000114,-6.769371033,3.373338461,402,-1.739401817,4.632790565,-125.6030273,0,0
58:49.7,-0.019,-0.047,0.035,-0.06864655,-0.12748645,9.56148375,139000,-258000,-403000,97385.44312,37.48,5.369999886,-11.99054718,3.316349506,403,-1.739401817,4.632790565,-125.6030273,0,0
58:49.7,-0.011333333,-0.059,0.047333333,-0.075184317,-0.062108783,9.518988267,136000,-257333.3333,-402666.6667,97385.74829,37.48,5.369999886,-11.99054718,3.316349506,403,-1.739401817,4.632790565,-125.6030273,0,0
58:49.8,-0.003666667,-0.071,0.059666667,-0.081722083,0.003268883,9.476492783,133000,-256666.6667,-402333.3333,97386.05347,37.48,5.364999772,-14.56537247,3.280894399,404,-1.739401817,4.632790565,-125.6030273,0,0
58:49.8,0.004,-0.083,0.072,-0.08825985,0.06864655,9.4339973,130000,-256000,-402000,97386.35864,37.48,5.359999657,-17.14019775,3.245439291,405,-1.739401817,4.632790565,-125.6030273,0,0
58:49.8,-0.0235,-0.08,0.084,-0.122583125,0.161809725,10.03220295,127500,-255500,-401000,97384.75952,37.48,5.359999657,-17.14019775,3.245439291,405,-1.739401817,4.632790565,-125.6030273,0,0
58:49.9,-0.051,-0.077,0.096,-0.1569064,0.2549729,10.6304086,125000,-255000,-400000,97383.1604,37.48,5.349999905,-17.14019775,3.137039661,406,-0.045068149,2.34913516,-125.7774124,0,0
58:49.9,-0.059,-0.077,0.094,-0.124217567,0.281123967,10.8069283,125333.3333,-252333.3333,-400333.3333,97385.94971,37.48,5.349999905,-17.14019775,3.137039661,406,-0.045068149,2.34913516,-125.7774124,0,0
58:50.0,-0.067,-0.077,0.092,-0.091528733,0.307275033,10.983448,125666.6667,-249666.6667,-400666.6667,97388.73901,37.48,5.349999905,-17.14019775,3.137039661,406,-0.045068149,2.34913516,-125.7774124,0,0
58:50.0,-0.075,-0.077,0.09,-0.0588399,0.3334261,11.1599677,126000,-247000,-401000,97391.52832,37.48,5.339999676,-17.14019775,3.068945885,407,-0.045068149,2.34913516,-125.7774124,0,0
58:50.0,-0.082,-0.069,0.0935,-0.0588399,0.51975245,10.98835133,125500,-244000,-401500,97388.5437,37.475,5.339999676,-17.14019775,3.068945885,407,-0.045068149,2.34913516,-125.7774124,0,0
58:50.1,-0.089,-0.061,0.097,-0.0588399,0.7060788,10.81673495,125000,-241000,-402000,97385.55908,37.47,5.32499981,-16.46680832,2.900221229,408,-0.045068149,2.34913516,-125.7774124,0,0
58:50.1,-0.127,-0.052,0.0665,-0.04903325,0.77472535,10.94912473,109000,-239000,-406500,97387.28333,37.47,5.309999943,-15.79341888,2.731496572,409,-0.045068149,2.34913516,-125.7774124,0,0
58:50.2,-0.165,-0.043,0.036,-0.0392266,0.8433719,11.0815145,93000,-237000,-411000,97389.00757,37.47,5.309999943,-15.79341888,2.731496572,409,-0.045068149,2.34913516,-125.7774124,0,0
58:50.2,-0.099666667,-0.038333333,0.009,-0.042495483,0.77472535,11.05209455,94000,-235666.6667,-410000,97389.14185,37.47,5.294999838,-15.79341888,2.711129785,409.5,-0.045068149,2.34913516,-125.7774124,0,0
58:50.2,-0.034333333,-0.033666667,-0.018,-0.045764367,0.7060788,11.0226746,95000,-234333.3333,-409000,97389.27612,37.47,5.279999733,-15.79341888,2.690762997,410,-0.045068149,2.34913516,-125.7774124,0,0
58:50.3,0.031,-0.029,-0.045,-0.04903325,0.63743225,10.99325465,96000,-233000,-408000,97389.4104,37.47,5.279999733,-15.79341888,2.690762997,410,-0.045068149,2.34913516,-125.7774124,0,0
58:50.3,0.029333333,-0.023333333,-0.047333333,-0.032688833,0.663583317,10.81673495,95333.33333,-234333.3333,-408000,97389.6993,37.47,5.25,-7.03868866,2.654421568,411,1.341040492,1.239402294,-127.4613724,0,0
58:50.4,0.027666667,-0.017666667,-0.049666667,-0.016344417,0.689734383,10.64021525,94666.66667,-235666.6667,-408000,97389.9882,37.47,5.25,-7.03868866,2.654421568,411,1.341040492,1.239402294,-127.4613724,0,0
58:50.4,0.026,-0.012,-0.052,0,0.71588545,10.46369555,94000,-237000,-408000,97390.2771,37.47,5.224999905,-7.03868866,2.451485396,412,1.341040492,1.239402294,-127.4613724,0,0
58:50.4,0.034,-0.003,-0.053,-0.014709975,0.642335575,10.4931155,100500,-236000,-405000,97387.68006,37.47,5.199999809,-7.03868866,2.248549223,413,1.341040492,1.239402294,-127.4613724,0,0
58:50.5,0.042,0.006,-0.054,-0.02941995,0.5687857,10.52253545,107000,-235000,-402000,97385.08301,37.47,5.199999809,-7.03868866,2.248549223,413,1.341040492,1.239402294,-127.4613724,0,0
58:50.5,0.046,0.002,-0.054,-0.014709975,0.505042475,10.32640245,103500,-237500,-404000,97385.96192,37.465,5.150000095,5.806732178,2.243951797,414,1.341040492,1.239402294,-127.4613724,0,0
58:50.6,0.05,-0.002,-0.054,0,0.44129925,10.13026945,100000,-240000,-406000,97386.84082,37.46,5.150000095,5.806732178,2.243951797,414,1.341040492,1.239402294,-127.4613724,0,0
58:50.6,0.047333333,-0.004666667,-0.054,0.016344417,0.467450317,10.2185293,99333.33333,-241000,-405000,97385.15625,37.46,5.129999876,5.806732178,1.748986125,414.5,1.341040492,1.239402294,-127.4613724,0,0
58:50.6,0.044666667,-0.007333333,-0.054,0.032688833,0.493601383,10.30678915,98666.66667,-242000,-404000,97383.47168,37.46,5.109999657,5.806732178,1.254020453,415,1.341040492,1.239402294,-127.4613724,0,0
58:50.7,0.042,-0.01,-0.054,0.04903325,0.51975245,10.395049,98000,-243000,-403000,97381.78711,37.46,5.0849998,10.53247452,1.291460097,416,1.314242244,2.0534513,-126.9327202,0,0
58:50.7,-0.0245,-0.0025,-0.0485,0.004903325,0.4903325,9.664453575,98000,-244500,-404500,97381.72303,37.46,5.059999943,15.25821686,1.328899741,417,1.287443995,2.867500305,-126.404068,0,0
58:50.8,-0.091,0.005,-0.043,-0.0392266,0.46091255,8.93385815,98000,-246000,-406000,97381.65894,37.46,5.059999943,15.25821686,1.328899741,417,1.287443995,2.867500305,-126.404068,0,0
58:50.8,-0.09025,0.013,-0.0445,-0.053936575,0.4707192,8.575915425,98500,-245750,-405500,97382.40052,37.46,5.009999752,15.25821686,0.39577803,418,1.287443995,2.867500305,-126.404068,0,0
58:50.8,-0.0895,0.021,-0.046,-0.06864655,0.48052585,8.2179727,99000,-245500,-405000,97383.14209,37.46,5.009999752,15.25821686,0.39577803,418,1.287443995,2.867500305,-126.404068,0,0
58:50.9,-0.08875,0.029,-0.0475,-0.083356525,0.4903325,7.860029975,99500,-245250,-404500,97383.88367,37.46,4.960000038,22.56231308,0.533915162,419,1.287443995,2.867500305,-126.404068,0,0
58:50.9,-0.088,0.037,-0.049,-0.0980665,0.50013915,7.50208725,100000,-245000,-404000,97384.62524,37.46,4.960000038,22.56231308,0.533915162,419,1.287443995,2.867500305,-126.404068,0,0
58:51.0,-0.1005,0.0445,-0.05,-0.0980665,0.593302325,7.448150675,98000,-245500,-405500,97382.8125,37.455,4.960000038,22.56231308,0.533915162,419,1.287443995,2.867500305,-126.404068,0,0
58:51.0,-0.113,0.052,-0.051,-0.0980665,0.6864655,7.3942141,96000,-246000,-407000,97380.99976,37.45,4.950000048,22.56231308,0.60800755,420,1.004196286,2.376901329,-126.0127068,0,0
58:51.0,0.01,0.007,-0.0645,0.053936575,0.69627215,10.0420096,103500,-244000,-405500,97381.20118,37.45,4.940000057,22.56231308,0.682099938,421,0.720948577,1.886302352,-125.6213455,0,0
58:51.1,0.133,-0.038,-0.078,0.20593965,0.7060788,12.6898051,111000,-242000,-404000,97381.40259,37.45,4.940000057,22.56231308,0.682099938,421,0.720948577,1.886302352,-125.6213455,0,0
58:51.1,0.101333333,-0.019333333,-0.078333333,0.192864117,0.562247933,12.29427022,107000,-245333.3333,-405333.3333,97382.64771,37.45,4.929999828,24.67899323,-1.087127924,422,0.720948577,1.886302352,-125.6213455,0,0
58:51.2,0.069666667,-0.000666667,-0.078666667,0.179788583,0.418417067,11.89873533,103000,-248666.6667,-406666.6667,97383.89282,37.45,4.909999847,28.10883523,-0.943626553,423,0.720948577,1.886302352,-125.6213455,0,0
58:51.2,0.038,0.018,-0.079,0.16671305,0.2745862,11.50320045,99000,-252000,-408000,97385.13794,37.45,4.889999866,31.53867722,-0.800125182,424,0.720948577,1.886302352,-125.6213455,0,0
58:51.2,0.03,0.0345,-0.054,0.112776475,0.2549729,10.32640245,103000,-253000,-404500,97381.23474,37.45,4.889999866,31.53867722,-0.800125182,424,0.720948577,1.886302352,-125.6213455,0,0
58:51.3,0.022,0.051,-0.029,0.0588399,0.2353596,9.14960445,107000,-254000,-401000,97377.33154,37.45,4.849999905,31.53867722,-2.08376503,425,0.720948577,1.886302352,-125.6213455,0,0
58:51.3,0.050333333,0.043333333,-0.020666667,0.055571017,0.2745862,9.067882367,107333.3333,-254000,-403333.3333,97378.13517,37.44666667,4.849999905,31.53867722,-2.08376503,425,0.720948577,1.886302352,-125.6213455,0,0
58:51.4,0.078666667,0.035666667,-0.012333333,0.052302133,0.3138128,8.986160283,107666.6667,-254000,-405666.6667,97378.9388,37.44333333,4.849999905,31.53867722,-2.08376503,425,0.437343627,3.330755472,-124.6455154,0,0
58:51.4,0.107,0.028,-0.004,0.04903325,0.3530394,8.9044382,108000,-254000,-408000,97379.74243,37.44,4.836666584,31.53867722,-1.957078616,425.3333333,0.437343627,3.330755472,-124.6455154,0,0
58:51.4,0.138666667,0.021666667,-0.004,0.065377667,0.385728233,9.3751574,108333.3333,-254333.3333,-406666.6667,97378.16772,37.44,4.823333264,31.53867722,-1.830392202,425.6666667,0.437343627,3.330755472,-124.6455154,0,0
58:51.5,0.170333333,0.015333333,-0.004,0.081722083,0.418417067,9.8458766,108666.6667,-254666.6667,-405333.3333,97376.59302,37.44,4.809999943,31.53867722,-1.703705788,426,0.437343627,3.330755472,-124.6455154,0,0
58:51.5,0.202,0.009,-0.004,0.0980665,0.4511059,10.3165958,109000,-255000,-404000,97375.01831,37.44,4.759999752,98.94094849,-1.326120019,428,0.437343627,3.330755472,-124.6455154,0,0
58:51.6,0.259,0.026,-0.008,0.1372931,0.6864655,10.002783,118000,-268000,-400000,97381.16455,37.44,4.759999752,98.94094849,-1.326120019,428,0.437343627,3.330755472,-124.6455154,0,0
58:51.6,0.307333333,0.043666667,-0.028333333,0.094797617,0.712616567,9.800112233,120333.3333,-273666.6667,-397333.3333,97380.01099,37.44,4.710000038,98.94094849,-3.366414547,429,0.437343627,3.330755472,-124.6455154,0,0
58:51.6,0.355666667,0.061333333,-0.048666667,0.052302133,0.738767633,9.597441467,122666.6667,-279333.3333,-394666.6667,97378.85742,37.44,4.690000057,103.8752594,-3.09887898,429.5,0.437343627,3.330755472,-124.6455154,0,0
58:51.7,0.404,0.079,-0.069,0.00980665,0.7649187,9.3947707,125000,-285000,-392000,97377.70386,37.44,4.670000076,108.8095703,-2.831343412,430,0.437343627,3.330755472,-124.6455154,0,0
58:51.7,0.3615,0.0705,-0.094,-0.02941995,0.7256921,8.5317855,123500,-291500,-390500,97375.97657,37.435,4.670000076,108.8095703,-2.831343412,430,0.437343627,3.330755472,-124.6455154,0,0
58:51.8,0.319,0.062,-0.119,-0.06864655,0.6864655,7.6688003,122000,-298000,-389000,97374.24927,37.43,4.670000076,108.8095703,-2.831343412,430,-0.724272549,9.583733559,-124.4194336,0,0
58:51.8,0.342333333,0.045,-0.131,-0.045764367,0.679927733,8.034915233,125666.6667,-303333.3333,-385666.6667,97373.97258,37.43,4.639999866,108.8095703,-3.955729723,432,-0.724272549,9.583733559,-124.4194336,0,0
58:51.8,0.365666667,0.028,-0.143,-0.022882183,0.673389967,8.401030167,129333.3333,-308666.6667,-382333.3333,97373.69588,37.43,4.639999866,108.8095703,-3.955729723,432,-0.724272549,9.583733559,-124.4194336,0,0
58:51.9,0.389,0.011,-0.155,0,0.6668522,8.7671451,133000,-314000,-379000,97373.41919,37.43,4.63499999,106.6017647,-3.644978643,432.5,-0.724272549,9.583733559,-124.4194336,0,0
58:51.9,0.483333333,0.026,-0.162333333,-0.00980665,0.621087833,8.7475318,136333.3333,-320333.3333,-374666.6667,97373.51888,37.43,4.630000114,104.393959,-3.334227562,433,-0.724272549,9.583733559,-124.4194336,0,0
58:52.0,0.577666667,0.041,-0.169666667,-0.0196133,0.575323467,8.7279185,139666.6667,-326666.6667,-370333.3333,97373.61857,37.43,4.630000114,104.393959,-3.334227562,433,-0.724272549,9.583733559,-124.4194336,0,0
58:52.0,0.672,0.056,-0.177,-0.02941995,0.5295591,8.7083052,143000,-333000,-366000,97373.71826,37.43,4.630000114,104.393959,-4.303869963,433.5,-0.724272549,9.583733559,-124.4194336,0,0
58:52.0,0.606333333,0.027,-0.175666667,-0.02941995,0.30400615,8.731187383,147000,-343666.6667,-359333.3333,97374.67651,37.43,4.630000114,104.393959,-5.273512363,434,-0.724272549,9.583733559,-124.4194336,0,0
58:52.1,0.540666667,-0.002,-0.174333333,-0.02941995,0.0784532,8.754069567,151000,-354333.3333,-352666.6667,97375.63477,37.43,4.640000105,107.0191841,-4.900165319,435,-0.724272549,9.583733559,-124.4194336,0,0
58:52.1,0.475,-0.031,-0.173,-0.02941995,-0.14709975,8.77695175,155000,-365000,-346000,97376.59302,37.43,4.650000095,109.6444092,-4.526818275,436,-0.724272549,9.583733559,-124.4194336,0,0
58:52.2,0.4405,-0.043,-0.139,-0.044129925,-0.0980665,9.203541025,151000,-377500,-338500,97376.87989,37.425,4.650000095,109.6444092,-4.526818275,436,-0.724272549,9.583733559,-124.4194336,0,0
58:52.2,0.406,-0.055,-0.105,-0.0588399,-0.04903325,9.6301303,147000,-390000,-331000,97377.16675,37.42,4.670000076,109.6444092,-4.159160137,436.5,-1.593712002,15.81223821,-122.6271439,0,0
58:52.2,0.2995,-0.08,-0.057,-0.034323275,0.152003075,10.35091908,157000,-399000,-322500,97376.28785,37.42,4.690000057,109.6444092,-3.791501999,437,-2.463151455,22.04074287,-120.8348541,0,0
58:52.3,0.193,-0.105,-0.009,-0.00980665,0.3530394,11.07170785,167000,-408000,-314000,97375.40894,37.42,4.710000038,104.405304,-4.261146784,438,-2.463151455,22.04074287,-120.8348541,0,0
58:52.3,0.139,-0.1085,0.0005,0.02941995,0.328522775,11.28255083,168500,-413500,-308000,97376.32447,37.42,4.730000019,99.16619873,-4.730791569,439,-2.463151455,22.04074287,-120.8348541,0,0
58:52.4,0.085,-0.112,0.01,0.06864655,0.30400615,11.4933938,170000,-419000,-302000,97377.23999,37.42,4.730000019,99.16619873,-4.730791569,439,-2.463151455,22.04074287,-120.8348541,0,0
58:52.4,0.09925,-0.1115,0.0075,0.102969825,0.429040937,11.4541672,172500,-419500,-300750,97377.94495,37.42,4.779999733,99.16619873,-3.967376471,440,-2.463151455,22.04074287,-120.8348541,0,0
58:52.4,0.1135,-0.111,0.005,0.1372931,0.554075725,11.4149406,175000,-420000,-299500,97378.6499,37.42,4.779999733,99.16619873,-3.967376471,440,-2.463151455,22.04074287,-120.8348541,0,0
58:52.5,0.12775,-0.1105,0.0025,0.171616375,0.679110513,11.375714,177500,-420500,-298250,97379.35486,37.42,4.819999695,96.05111694,-5.775792122,442,-2.463151455,22.04074287,-120.8348541,0,0
58:52.5,0.142,-0.11,1.35E-17,0.20593965,0.8041453,11.3364874,180000,-421000,-297000,97380.05981,37.42,4.819999695,96.05111694,-5.775792122,442,-2.463151455,22.04074287,-120.8348541,0,0
58:52.6,0.092,-0.1075,-0.015,0.210842975,0.907115125,11.28745415,184500,-426500,-294000,97380.8136,37.42,4.819999695,96.05111694,-5.775792122,442,-0.761903465,26.48781013,-119.9364853,0,0
58:52.6,0.042,-0.105,-0.03,0.2157463,1.01008495,11.2384209,189000,-432000,-291000,97381.56738,37.42,4.839999676,90.50092316,-5.351400376,442.5,-0.761903465,26.48781013,-119.9364853,0,0
58:52.6,-0.002666667,-0.091333333,-0.071333333,0.196133,1.0198916,11.00633018,185666.6667,-433333.3333,-289000,97381.45345,37.41666667,4.859999657,84.95072937,-4.927008629,443,-0.761903465,26.48781013,-119.9364853,0,0
58:52.7,-0.047333333,-0.077666667,-0.112666667,0.1765197,1.02969825,10.77423947,182333.3333,-434666.6667,-287000,97381.33952,37.41333333,4.874999762,84.95072937,-4.521170855,444,-0.761903465,26.48781013,-119.9364853,0,0
58:52.7,-0.092,-0.064,-0.154,0.1569064,1.0395049,10.54214875,179000,-436000,-285000,97381.22559,37.41,4.889999866,84.95072937,-4.11533308,445,-0.761903465,26.48781013,-119.9364853,0,0
58:52.8,-0.1005,-0.0545,-0.181,0.1372931,1.014988275,10.3558224,180000,-434500,-286000,97381.78711,37.41,4.889999866,84.95072937,-4.11533308,445,-0.761903465,26.48781013,-119.9364853,0,0
58:52.8,-0.109,-0.045,-0.208,0.1176798,0.99047165,10.16949605,181000,-433000,-287000,97382.34863,37.41,4.929999828,84.95072937,-4.952246666,446,-0.761903465,26.48781013,-119.9364853,0,0
58:52.8,-0.064,-0.037,-0.237,0.102969825,0.995374975,9.997879675,182500,-432500,-287000,97383.00171,37.41,4.929999828,84.95072937,-4.952246666,446,-0.761903465,26.48781013,-119.9364853,0,0
58:52.9,-0.019,-0.029,-0.266,0.08825985,1.0002783,9.8262633,184000,-432000,-287000,97383.65479,37.41,4.944999933,69.3242054,-4.523520947,447,-0.761903465,26.48781013,-119.9364853,0,0
58:52.9,0.025,-0.037,-0.289666667,0.094797617,0.879329617,9.56148375,189333.3333,-432333.3333,-287333.3333,97384.04338,37.40666667,4.960000038,53.69768143,-4.094795227,448,-0.761903465,26.48781013,-119.9364853,0,0
58:53.0,0.069,-0.045,-0.313333333,0.101335383,0.758380933,9.2967042,194666.6667,-432666.6667,-287666.6667,97384.43197,37.40333333,4.980000019,53.69768143,-4.919498682,449,-1.044906289,26.30478668,-118.0656967,0,0
58:53.0,0.113,-0.053,-0.337,0.10787315,0.63743225,9.03192465,200000,-433000,-288000,97384.82056,37.4,5,53.69768143,-5.744202137,450,-1.327909112,26.12176323,-116.1949081,0,0
58:53.0,0.219,-0.0755,-0.336,0.102969825,0.5295591,9.4536106,210000,-436000,-284500,97382.98645,37.4,5,53.69768143,-5.744202137,450,-1.327909112,26.12176323,-116.1949081,0,0
58:53.1,0.325,-0.098,-0.335,0.0980665,0.42168595,9.87529655,220000,-439000,-281000,97381.15234,37.4,5,53.69768143,-5.744202137,450,-1.327909112,26.12176323,-116.1949081,0,0
58:53.1,0.356,-0.112333333,-0.321,0.130755333,0.447837017,10.05835402,225333.3333,-445666.6667,-276000,97381.73828,37.4,5.069999695,41.98532104,-4.761484623,451,-1.327909112,26.12176323,-116.1949081,0,0
58:53.2,0.387,-0.126666667,-0.307,0.163444167,0.473988083,10.24141148,230666.6667,-452333.3333,-271000,97382.32422,37.4,5.139999866,26.63516998,-5.521346092,453,-1.327909112,26.12176323,-116.1949081,0,0
58:53.2,0.418,-0.141,-0.293,0.196133,0.50013915,10.42446895,236000,-459000,-266000,97382.91016,37.4,5.139999866,26.63516998,-5.521346092,453,-1.327909112,26.12176323,-116.1949081,0,0
58:53.2,0.383,-0.154,-0.2795,0.1765197,0.544269075,10.56176205,244500,-467500,-257500,97382.70874,37.4,5.139999866,26.63516998,-5.521346092,453,-1.327909112,26.12176323,-116.1949081,0,0
58:53.3,0.348,-0.167,-0.266,0.1569064,0.588399,10.69905515,253000,-476000,-249000,97382.50732,37.4,5.169999917,26.63516998,-5.176452001,453.6666667,-1.327909112,26.12176323,-116.1949081,0,0
58:53.3,0.301666667,-0.182333333,-0.252666667,0.202670767,0.61781895,11.0030613,258666.6667,-482000,-242666.6667,97385.11556,37.39666667,5.199999968,26.63516998,-4.831557909,454.3333333,-1.327909112,26.12176323,-116.1949081,0,0
58:53.4,0.255333333,-0.197666667,-0.239333333,0.248435133,0.6472389,11.30706745,264333.3333,-488000,-236333.3333,97387.72379,37.39333333,5.230000019,26.63516998,-4.486663818,455,-1.327909112,26.12176323,-116.1949081,0,0
58:53.4,0.209,-0.213,-0.226,0.2941995,0.67665885,11.6110736,270000,-494000,-230000,97390.33203,37.39,5.319999695,26.63516998,-3.482605934,457,-2.496921539,33.80263519,-108.2652283,0,0
58:53.4,0.1045,-0.218,-0.2205,0.3334261,0.789435325,11.91998308,267500,-505500,-218500,97385.71167,37.39,5.319999695,26.63516998,-3.482605934,457,-2.496921539,33.80263519,-108.2652283,0,0
58:53.5,0,-0.223,-0.215,0.3726527,0.9022118,12.22889255,265000,-517000,-207000,97381.09131,37.39,5.364999771,12.62559891,-4.248844624,457.5,-2.496921539,33.80263519,-108.2652283,0,0
58:53.5,-0.006,-0.212,-0.2255,0.348136075,0.995374975,11.97882298,280000,-514000,-206000,97384.24683,37.39,5.409999847,-1.383972168,-5.015083313,458,-2.496921539,33.80263519,-108.2652283,0,0
58:53.6,-0.012,-0.201,-0.236,0.32361945,1.08853815,11.7287534,295000,-511000,-205000,97387.40234,37.39,5.409999847,-1.383972168,-5.015083313,458,-2.496921539,33.80263519,-108.2652283,0,0
58:53.6,0.02,-0.19725,-0.25675,0.291747838,1.100796463,11.77043166,299000,-515500,-205000,97388.18054,37.39,5.449999809,-1.383972168,-4.476547122,459,-2.496921539,33.80263519,-108.2652283,0,0
58:53.6,0.052,-0.1935,-0.2775,0.259876225,1.113054775,11.81210993,303000,-520000,-205000,97388.95874,37.39,5.489999771,-1.383972168,-3.938010931,460,-2.496921539,33.80263519,-108.2652283,0,0
58:53.7,0.084,-0.18975,-0.29825,0.228004612,1.125313088,11.85378819,307000,-524500,-205000,97389.73694,37.39,5.569999695,-29.42447662,-4.597321033,462,-2.496921539,33.80263519,-108.2652283,0,0
58:53.7,0.116,-0.186,-0.319,0.196133,1.1375714,11.89546645,311000,-529000,-205000,97390.51514,37.39,5.584999681,-29.42447662,-4.320059895,462.5,-2.496921539,33.80263519,-108.2652283,0,0
58:53.8,0.1375,-0.205,-0.3395,0.18632635,1.06892485,12.0817928,308000,-526500,-200500,97390.40223,37.385,5.599999667,-29.42447662,-4.042798758,463,-2.496921539,33.80263519,-108.2652283,0,0
58:53.8,0.159,-0.224,-0.36,0.1765197,1.0002783,12.26811915,305000,-524000,-196000,97390.28931,37.38,5.614999652,-29.42447662,-3.76553762,463.5,-2.496921539,33.80263519,-108.2652283,0,0
58:53.8,0.233,-0.2345,-0.3655,0.196133,0.946341725,11.9052731,313500,-529500,-195000,97393.12134,37.38,5.629999638,-29.42447662,-3.488276482,464,-2.496921539,33.80263519,-108.2652283,0,0
58:53.9,0.307,-0.245,-0.371,0.2157463,0.89240515,11.54242705,322000,-535000,-194000,97395.95337,37.38,5.629999638,-29.42447662,-3.488276482,464,-2.496921539,33.80263519,-108.2652283,0,0
58:53.9,0.266333333,-0.247666667,-0.372666667,0.222284067,0.787800883,11.05209455,336666.6667,-537333.3333,-185666.6667,97395.47323,37.38,5.699999809,-63.79184723,-2.420786381,466,-2.356656551,36.69447708,-98.82049561,0,0
58:54.0,0.225666667,-0.250333333,-0.374333333,0.228821833,0.683196617,10.56176205,351333.3333,-539666.6667,-177333.3333,97394.99308,37.38,5.734999895,-63.79184723,-3.14006579,467,-2.356656551,36.69447708,-98.82049561,0,0
58:54.0,0.185,-0.253,-0.376,0.2353596,0.57859235,10.07142955,366000,-542000,-169000,97394.51294,37.38,5.769999981,-63.79184723,-3.859345198,468,-2.356656551,36.69447708,-98.82049561,0,0
58:54.0,0.176,-0.277,-0.374,0.24516625,0.588399,10.60589198,379000,-557000,-159500,97393.55469,37.38,5.769999981,-63.79184723,-3.859345198,468,-2.356656551,36.69447708,-98.82049561,0,0
58:54.1,0.167,-0.301,-0.372,0.2549729,0.59820565,11.1403544,392000,-572000,-150000,97392.59644,37.38,5.859999657,-66.95108032,-2.703659296,469,-2.356656551,36.69447708,-98.82049561,0,0
58:54.1,0.224,-0.347,-0.357,0.465815875,0.299102825,13.70479338,411000,-575000,-143000,97395.10193,37.38,5.859999657,-66.95108032,-2.703659296,469,-2.531483889,38.52217102,-95.19496918,0,0
58:54.2,0.281,-0.393,-0.342,0.67665885,1.99E-15,16.26923235,430000,-578000,-136000,97397.60742,37.38,5.859999657,-66.95108032,-2.703659296,469,-2.706311226,40.34986496,-91.56944275,0,0
58:54.2,0.202666667,-0.404,-0.280666667,0.643970017,0.173250817,16.54708743,432333.3333,-583333.3333,-130333.3333,97397.32056,37.37666667,5.949999809,-66.95108032,-3.293603182,471,-2.706311226,40.34986496,-91.56944275,0,0
58:54.2,0.124333333,-0.415,-0.219333333,0.611281183,0.346501633,16.82494252,434666.6667,-588666.6667,-124666.6667,97397.03369,37.37333333,5.949999809,-66.95108032,-3.293603182,471,-2.706311226,40.34986496,-91.56944275,0,0
58:54.3,0.046,-0.426,-0.158,0.57859235,0.51975245,17.1027976,437000,-594000,-119000,97396.74683,37.37,6.029999733,-84.2508316,-2.158737898,473,-2.706311226,40.34986496,-91.56944275,0,0
