time,field.airspeed,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.fluid_pressure,field.temperature,field.measured.pitch,field.measured.roll,field.measured.yaw,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist,fault_state
2018-07-18 19:57:25.280,17.5100273132,-0.5866666666666667,-0.0046666666666666,-0.1153333333333333,0.0817220833333333,0.1144109166666666,10.1400761,-312666.6666666667,-118000.0,-382000.0,97188.83667,57.18666666666667,7.129478613666667,13.253567061666669,-169.1513392,-13.113333066666668,-156.76364133333334,4.635130882,314.3333333333333,0.0
2018-07-18 19:57:25.320,17.3976427078,-0.5723333333333334,-0.0023333333333333,-0.1166666666666666,0.1144109166666666,-0.0065377666666666,9.58109705,-313333.3333333333,-111000.0,-384000.0,97185.46753,57.18333333333333,7.281273842,11.27684212,-168.5656433,-13.18999958,-148.4056396,4.513969421,314.0,0.0
2018-07-18 19:57:25.360,17.2852581024,-0.558,-1.45e-17,-0.118,0.14709975,-0.12748645,9.022118,-314000.0,-104000.0,-386000.0,97182.09839,57.18,7.281273842,11.27684212,-168.5656433,-13.31499958,-132.0279083,4.323773860499999,314.0,0.0
2018-07-18 19:57:25.400,17.172873496999998,-0.549,-0.0395,-0.0965,0.04903325,0.0049033249999999,9.34573745,-312500.0,-93000.0,-390000.0,97182.09839,57.18,7.281273842,11.27684212,-168.5656433,-13.43999958,-115.650177,4.1335783,314.0,0.0
2018-07-18 19:57:25.440,17.0604888916,-0.54,-0.079,-0.075,-0.04903325,0.1372931,9.6693569,-311000.0,-82000.0,-394000.0,97182.09839,57.18,7.281273842,11.27684212,-168.5656433,-13.43999958,-115.650177,4.1335783,314.0,0.0
2018-07-18 19:57:25.480,16.9481042862,-0.527,-0.0463333333333333,-0.0573333333333333,-0.0196133,0.0032688833333333,9.499374966666666,-309000.0,-76000.0,-395666.6666666667,97181.40869333332,57.17333333333333,7.281273842,11.27684212,-168.5656433,-13.56499958,-96.26264572,3.947610855,313.5,0.0
2018-07-18 19:57:25.520,16.8357196808,-0.514,-0.0136666666666666,-0.0396666666666666,0.00980665,-0.1307553333333333,9.329393033333334,-307000.0,-70000.0,-397333.3333333333,97180.71899666666,57.16666666666666,7.281273842,11.27684212,-168.5656433,-13.68999958,-76.87511444,3.76164341,313.0,0.0
2018-07-18 19:57:25.560,16.723335075399998,-0.501,0.019,-0.022,0.0392266,-0.26477955,9.1594111,-305000.0,-64000.0,-399000.0,97180.0293,57.16,7.281273842,11.27684212,-168.5656433,-13.809999465,-68.98508072,3.575674534,312.5,0.0
2018-07-18 19:57:25.600,16.61095047,-0.412,0.0095,-0.0084999999999999,0.0196133,-0.142196425,9.164314425,-310500.0,-53000.0,-401500.0,97180.0293,57.16,7.281273842,11.27684212,-168.5656433,-13.92999935,-61.095047,3.389705658,312.0,0.0
2018-07-18 19:57:25.640,16.50195958066923,-0.323,6.12e-19,0.005,0.0,-0.0196133,9.16921775,-316000.0,-42000.0,-404000.0,97180.0293,57.16,7.094818592,-0.66173321,-166.6387024,-13.92999935,-61.095047,3.389705658,312.0,0.0
2018-07-18 19:57:25.680,16.39296869133846,-0.3166666666666666,0.0223333333333333,0.0226666666666666,0.0228821833333333,-0.0817220833333333,8.5906254,-313333.3333333333,-36000.0,-405000.0,97176.83309,57.156666666666666,7.094818592,-0.66173321,-166.6387024,-14.049999714999998,-42.7564621,3.212189913,311.5,0.0
2018-07-18 19:57:25.720,16.28397780200769,-0.3103333333333333,0.0446666666666666,0.0403333333333333,0.0457643666666666,-0.1438308666666666,8.01203305,-310666.6666666667,-30000.0,-406000.0,97173.63688,57.15333333333333,7.094818592,-0.66173321,-166.6387024,-14.17000008,-24.4178772,3.034674168,311.0,0.0
2018-07-18 19:57:25.760,16.17498691267692,-0.304,0.067,0.058,0.06864655,-0.20593965,7.4334407,-308000.0,-24000.0,-407000.0,97170.44067,57.15,7.094818592,-0.66173321,-166.6387024,-14.275000095,-6.63022995,2.861385465,310.5,0.0
2018-07-18 19:57:25.800,16.065996023346152,-0.2309999999999999,0.0395,0.067,0.00980665,-0.10787315,8.090486250000001,-310500.0,-17000.0,-408500.0,97170.44067,57.15,7.094818592,-0.66173321,-166.6387024,-14.38000011,11.1574173,2.688096762,310.0,0.0
2018-07-18 19:57:25.840,15.957005134015384,-0.158,0.012,0.076,-0.04903325,-0.00980665,8.7475318,-313000.0,-10000.0,-410000.0,97170.44067,57.15,7.094818592,-0.66173321,-166.6387024,-14.38000011,11.1574173,2.688096762,310.0,0.0
2018-07-18 19:57:25.880,15.848014244684617,-0.1926666666666666,0.0213333333333333,0.0916666666666666,0.0392265999999999,-0.0653776666666666,8.731187383333333,-312333.3333333333,-6333.333333333334,-410666.6666666667,97170.75398666666,57.14666666666667,7.094818592,-0.66173321,-166.6387024,-14.480000015,24.572849275000003,2.523260713,310.0,0.0
2018-07-18 19:57:25.920,15.739023355353844,-0.2273333333333333,0.0306666666666666,0.1073333333333333,0.1274864499999999,-0.1209486833333333,8.714842966666668,-311666.6666666667,-2666.666666666667,-411333.3333333333,97171.06730333332,57.14333333333333,7.094818592,-0.66173321,-166.6387024,-14.57999992,37.98828125,2.358424664,310.0,0.0
2018-07-18 19:57:25.960,15.630032466023076,-0.262,0.04,0.123,0.2157463,-0.1765197,8.69849855,-311000.0,1000.0,-412000.0,97171.38062,57.14,7.094818592,-0.66173321,-166.6387024,-14.75999928,55.42926788,2.045659781,309.0,0.0
2018-07-18 19:57:26.000,15.521041576692308,-0.266,0.075,0.134,0.220649625,-0.1569064,8.26700595,-314000.0,5000.0,-414000.0,97170.263675,57.135000000000005,7.094818592,-0.66173321,-166.6387024,-14.75999928,55.42926788,2.045659781,309.0,0.0
2018-07-18 19:57:26.040,15.41205068736154,-0.27,0.11,0.145,0.22555295,-0.1372931,7.83551335,-317000.0,9000.0,-416000.0,97169.14673,57.13,7.094818592,-0.66173321,-166.6387024,-14.75999928,55.42926788,2.045659781,309.0,0.0
2018-07-18 19:57:26.080,15.30305979803077,-0.245,0.104,0.1466666666666666,0.1895952333333333,-0.0555710166666666,7.920504316666666,-318333.3333333333,14000.0,-416333.3333333333,97167.83447333332,57.126666666666665,7.094818592,-0.66173321,-166.6387024,-14.92000008,80.59310913,1.749799967,308.0,0.0
2018-07-18 19:57:26.120,15.1940689087,-0.22,0.098,0.1483333333333333,0.1536375166666666,0.0261510666666666,8.005495283333333,-319666.6666666667,19000.0,-416666.6666666667,97166.52221666666,57.123333333333335,6.0068399905,-4.9591033755,-167.7238159,-14.92000008,80.59310913,1.749799967,308.0,0.0
2018-07-18 19:57:26.160,15.12280488015,-0.195,0.092,0.15,0.1176798,0.10787315,8.09048625,-321000.0,24000.0,-417000.0,97165.20996,57.12,4.918861389,-9.256473541,-168.8089294,-14.92000008,80.59310913,1.749799967,308.0,0.0
2018-07-18 19:57:26.200,15.0515408516,-0.2045,0.0865,0.1425,0.289296175,-0.00980665,7.899256575,-316500.0,31000.0,-419000.0,97166.970825,57.12,4.918861389,-9.256473541,-168.8089294,-15.06999969,103.414444,1.479299545,307.0,0.0
2018-07-18 19:57:26.240,14.98027682305,-0.214,0.081,0.135,0.46091255,-0.12748645,7.7080269,-312000.0,38000.0,-421000.0,97168.73169,57.12,4.918861389,-9.256473541,-168.8089294,-15.113333063333332,110.67343143333332,1.3891330556666666,307.0,0.0
2018-07-18 19:57:26.280,14.9090127945,-0.213,0.0546666666666666,0.137,0.4184170666666666,-0.0817220833333333,7.763597916666667,-316000.0,46333.333333333336,-423000.0,97167.43164,57.11333333333333,4.918861389,-9.256473541,-168.8089294,-15.156666436666669,117.93241886666668,1.2989665663333334,307.0,0.0
2018-07-18 19:57:26.320,14.83774876595,-0.212,0.0283333333333333,0.1389999999999999,0.3759215833333333,-0.0359577166666666,7.819168933333334,-320000.0,54666.66666666667,-425000.0,97166.13159,57.10666666666667,4.918861389,-9.256473541,-168.8089294,-15.19999981,125.1914063,1.208800077,307.0,0.0
2018-07-18 19:57:26.360,14.7664847374,-0.211,0.002,0.141,0.3334261,0.00980665,7.87473995,-324000.0,63000.0,-427000.0,97164.83154,57.1,4.918861389,-9.256473541,-168.8089294,-15.19999981,125.1914063,1.208800077,307.0,0.0
2018-07-18 19:57:26.400,14.69522070885,-0.163,-0.0195,0.1345,0.367749375,0.112776475,8.32584585,-320000.0,68000.0,-425500.0,97163.674925,57.1,4.918861389,-9.256473541,-168.8089294,-15.29999924,149.9721527,0.97211194,306.0,0.0
2018-07-18 19:57:26.440,14.6239566803,-0.115,-0.041,0.128,0.40207265,0.2157463,8.77695175,-316000.0,73000.0,-424000.0,97162.51831,57.1,4.918861389,-9.256473541,-168.8089294,-15.344999315,154.29239655,0.862221181,306.0,0.0
2018-07-18 19:57:26.480,14.55269265175,-0.1405,-0.045,0.1215,0.593302325,0.0588399,9.07115125,-316000.0,73000.0,-424000.0,97162.51831,57.1,4.918861389,-9.256473541,-168.8089294,-15.38999939,158.6126404,0.752330422,306.0,0.0
2018-07-18 19:57:26.520,14.4814286232,-0.166,-0.049,0.115,0.784532,-0.0980665,9.36535075,-316000.0,73000.0,-424000.0,97162.51831,57.1,4.918861389,-9.256473541,-168.8089294,-15.38999939,158.6126404,0.752330422,306.0,0.0
2018-07-18 19:57:26.560,14.41016459465,-0.1463333333333333,-0.039,0.116,0.8433719,-0.1830574666666666,9.3947707,-313000.0,75666.66666666667,-425000.0,97163.80411666668,57.09666666666667,4.918861389,-9.256473541,-168.8089294,-15.424999715,162.36129,0.6551191805000001,305.5,0.0
2018-07-18 19:57:26.600,14.3389005661,-0.1266666666666666,-0.029,0.1169999999999999,0.9022118,-0.2680484333333333,9.42419065,-310000.0,78333.33333333333,-426000.0,97165.08992333332,57.09333333333333,4.918861389,-9.256473541,-168.8089294,-15.46000004,166.1099396,0.557907939,305.0,0.0
2018-07-18 19:57:26.640,14.334628105166669,-0.107,-0.019,0.118,0.9610517,-0.3530394,9.4536106,-307000.0,81000.0,-427000.0,97166.37573,57.09,3.501229763,-14.56429386,-171.8548889,-15.46000004,166.1099396,0.557907939,305.0,0.0
2018-07-18 19:57:26.680,14.330355644233332,-0.033,-0.0069999999999999,0.137,0.81395195,-0.191229675,9.3947707,-311500.0,85500.0,-426000.0,97165.64331,57.09,3.501229763,-14.56429386,-171.8548889,-15.5199995,171.7572174,0.388844907,305.0,0.0
2018-07-18 19:57:26.720,14.3260831833,0.041,0.005,0.156,0.6668522,-0.02941995,9.3359308,-316000.0,90000.0,-425000.0,97164.91089,57.09,3.501229763,-14.56429386,-171.8548889,-15.544999595,173.72431185,0.321219787,304.5,0.0
2018-07-18 19:57:26.760,14.321810722366669,0.0569999999999999,-0.0119999999999999,0.1623333333333333,0.67665885,0.0326888333333333,9.476492783333333,-315333.3333333333,92000.0,-425000.0,97164.28019333334,57.086666666666666,3.501229763,-14.56429386,-171.8548889,-15.56999969,175.6914063,0.253594667,304.0,0.0
2018-07-18 19:57:26.800,14.317538261433333,0.073,-0.0289999999999999,0.1686666666666666,0.6864655,0.0947976166666666,9.617054766666667,-314666.6666666667,94000.0,-425000.0,97163.64949666668,57.083333333333336,3.501229763,-14.56429386,-171.8548889,-15.56999969,175.6914063,0.253594667,304.0,0.0
2018-07-18 19:57:26.840,14.3132658005,0.089,-0.046,0.175,0.69627215,0.1569064,9.75761675,-314000.0,96000.0,-425000.0,97163.0188,57.08,3.501229763,-14.56429386,-171.8548889,-15.589999675,172.82328035,0.1944225805,304.0,0.0
2018-07-18 19:57:26.880,14.308993339566667,0.0923333333333333,-0.0353333333333333,0.1796666666666666,0.69627215,0.2092085333333333,9.610517,-319333.3333333333,97000.0,-425000.0,97163.48266666666,57.07666666666667,3.501229763,-14.56429386,-171.8548889,-15.60999966,169.9551544,0.135250494,304.0,0.0
2018-07-18 19:57:26.920,14.304720878633333,0.0956666666666666,-0.0246666666666666,0.1843333333333333,0.69627215,0.2615106666666666,9.46341725,-324666.6666666667,98000.0,-425000.0,97163.94653333334,57.07333333333333,3.35909777875,-14.545579195,-172.63054655,-15.61999965,171.923442825,0.11200431825,303.75,0.0
2018-07-18 19:57:26.960,14.3004484177,0.099,-0.014,0.189,0.69627215,0.3138128,9.3163175,-330000.0,99000.0,-425000.0,97164.4104,57.07,3.2169657945,-14.52686453,-173.4062042,-15.62999964,173.89173125,0.0887581425,303.5,0.0
2018-07-18 19:57:27.000,14.2787236214,0.073,-0.021,0.175,0.7992419749999999,0.26477955,9.331027475,-330000.0,99000.0,-425000.0,97164.4104,57.07,2.932701826,-14.4894352,-174.9575195,-15.64999962,177.8283081,0.042265791,303.0,0.0
2018-07-18 19:57:27.040,14.2569988251,0.047,-0.028,0.161,0.9022118,0.2157463,9.34573745,-330000.0,99000.0,-425000.0,97164.4104,57.07,2.932701826,-14.4894352,-174.9575195,-15.67000008,175.523468,-0.016906317,303.0,0.0
2018-07-18 19:57:27.080,14.2352740288,0.05,0.0094999999999999,0.15,0.87279185,0.230456275,9.24767095,-319000.0,99000.0,-425000.0,97166.07666,57.065,2.932701826,-14.4894352,-174.9575195,-15.67000008,175.523468,-0.016906317,303.0,0.0
2018-07-18 19:57:27.120,14.2135492325,0.053,0.047,0.139,0.8433719,0.24516625,9.14960445,-308000.0,99000.0,-425000.0,97167.74292,57.06,2.932701826,-14.4894352,-174.9575195,-15.67000008,175.523468,-0.016906317,303.0,0.0
2018-07-18 19:57:27.160,14.1918244362,0.0956666666666666,0.0613333333333333,0.1273333333333333,0.8074141833333333,0.2157463,8.861942716666666,-306333.3333333333,99333.33333333331,-425666.6666666667,97167.10408666667,57.056666666666665,2.932701826,-14.4894352,-174.9575195,-15.68999958,182.8439636,-0.059172161,302.0,0.0
2018-07-18 19:57:27.200,14.1700996399,0.1383333333333333,0.0756666666666666,0.1156666666666666,0.7714564666666667,0.18632635,8.574280983333333,-304666.6666666667,99666.66666666669,-426333.3333333333,97166.46525333331,57.053333333333335,2.932701826,-14.4894352,-174.9575195,-15.68999958,182.8439636,-0.059172161,302.0,0.0
2018-07-18 19:57:27.240,14.1483748436,0.181,0.09,0.104,0.73549875,0.1569064,8.28661925,-303000.0,100000.0,-427000.0,97165.82642,57.05,2.932701826,-14.4894352,-174.9575195,-15.68999958,191.6799622,-0.067625329,302.0,0.0
2018-07-18 19:57:27.280,14.1266500473,0.2086666666666666,0.0656666666666666,0.0983333333333333,0.6799277333333333,0.1438308666666666,8.4141057,-301666.6666666667,98000.0,-429000.0,97165.49479333332,57.04666666666667,2.932701826,-14.4894352,-174.9575195,-15.68999958,191.6799622,-0.067625329,302.0,0.0
2018-07-18 19:57:27.320,14.104925251,0.2363333333333333,0.0413333333333333,0.0926666666666666,0.6243567166666666,0.1307553333333333,8.54159215,-300333.3333333333,96000.0,-431000.0,97165.16316666668,57.04333333333333,2.932701826,-14.4894352,-174.9575195,-15.68999958,191.6799622,-0.067625329,302.0,0.0
2018-07-18 19:57:27.360,14.0832004547,0.264,0.017,0.087,0.5687857,0.1176798,8.6690786,-299000.0,94000.0,-433000.0,97164.83154,57.04,1.291921377,-11.99102592,-177.3890228,-15.67999935,207.9736633,-0.059172183,302.0,0.0
2018-07-18 19:57:27.400,14.06115245818,0.294,0.047,0.0875,0.652142225,0.0784532,8.566108775,-299000.0,94000.0,-433000.0,97164.83154,57.04,1.291921377,-11.99102592,-177.3890228,-15.67999935,207.9736633,-0.059172183,302.0,0.0
2018-07-18 19:57:27.440,14.03910446166,0.324,0.077,0.088,0.73549875,0.0392266,8.46313895,-299000.0,94000.0,-433000.0,97164.83154,57.04,1.291921377,-11.99102592,-177.3890228,-15.67999935,207.9736633,-0.059172183,302.0,0.0
2018-07-18 19:57:27.480,14.01705646514,0.334,0.081,0.091,0.7878008833333333,-0.00980665,8.44352565,-300333.3333333333,91000.0,-433333.3333333333,97164.73592,57.03666666666667,1.291921377,-11.99102592,-177.3890228,-15.65999985,212.1876678,-0.033812676,302.0,0.0
2018-07-18 19:57:27.520,13.99500846862,0.344,0.0849999999999999,0.094,0.8401030166666666,-0.0588399,8.42391235,-301666.6666666667,88000.0,-433666.6666666667,97164.6403,57.03333333333333,1.291921377,-11.99102592,-177.3890228,-15.65999985,212.1876678,-0.033812676,302.0,0.0
2018-07-18 19:57:27.560,13.9729604721,0.354,0.089,0.097,0.89240515,-0.10787315,8.40429905,-303000.0,85000.0,-434000.0,97164.54468,57.03,1.291921377,-11.99102592,-177.3890228,-15.63000011,221.0003815,0.008453169,301.0,0.0
2018-07-18 19:57:27.600,13.95091247558,0.3335,0.077,0.0935,0.916921775,-0.04903325,8.193456075,-300500.0,78500.0,-437500.0,97164.819335,57.025000000000006,1.291921377,-11.99102592,-177.3890228,-15.63000011,221.0003815,0.008453169,301.0,0.0
2018-07-18 19:57:27.640,13.92886447906,0.313,0.065,0.09,0.9414384,0.00980665,7.9826131,-298000.0,72000.0,-441000.0,97165.09399,57.02,1.291921377,-11.99102592,-177.3890228,-15.56999969,213.7279511,0.059172221,301.0,0.0
2018-07-18 19:57:27.680,13.90681648254,0.268,0.0716666666666666,0.0836666666666666,0.9218251,0.0621087833333333,7.871471066666666,-293333.3333333333,63666.66666666666,-443333.3333333333,97164.08284333332,57.016666666666666,1.291921377,-11.99102592,-177.3890228,-15.56999969,213.7279511,0.059172221,301.0,0.0
2018-07-18 19:57:27.720,13.88476848602,0.2229999999999999,0.0783333333333333,0.0773333333333333,0.9022118,0.1144109166666666,7.760329033333334,-288666.6666666667,55333.33333333333,-445666.6666666667,97163.07169666668,57.013333333333335,1.291921377,-11.99102592,-177.3890228,-15.56999969,213.7279511,0.059172221,301.0,0.0
2018-07-18 19:57:27.760,13.8627204895,0.178,0.085,0.071,0.8825985,0.16671305,7.649187,-284000.0,47000.0,-448000.0,97162.06055,57.01,-0.862563968,-5.287553787,-179.0624695,-15.5,223.4759369,0.118344441,301.0,0.0
2018-07-18 19:57:27.800,13.8744319569,0.1674999999999999,0.074,0.061,0.8237585999999999,0.220649625,7.791383425,-284000.0,47000.0,-448000.0,97162.06055,57.01,-0.862563968,-5.287553787,-179.0624695,-15.5,223.4759369,0.118344441,301.0,0.0
2018-07-18 19:57:27.840,13.8861434243,0.157,0.063,0.051,0.7649187,0.2745862,7.93357985,-284000.0,47000.0,-448000.0,97162.06055,57.01,-0.862563968,-5.287553787,-179.0624695,-15.454999925,223.69828035,0.147930555,301.0,0.0
2018-07-18 19:57:27.880,13.8978548917,0.15925,0.066,0.04425,0.77472535,0.28439285,8.237586,-282000.0,44000.0,-448750.0,97163.7924225,57.0075,-0.862563968,-5.287553787,-179.0624695,-15.40999985,223.9206238,0.177516669,301.0,0.0
2018-07-18 19:57:27.920,13.9095663591,0.1615,0.069,0.0375,0.784532,0.2941995,8.54159215,-280000.0,41000.0,-449500.0,97165.524295,57.005,-0.862563968,-5.287553787,-179.0624695,-15.40999985,223.9206238,0.177516669,301.0,0.0
2018-07-18 19:57:27.960,13.9212778265,0.16375,0.072,0.03075,0.7943386499999999,0.30400615,8.8455983,-278000.0,38000.0,-450250.0,97167.2561675,57.0025,-0.862563968,-5.287553787,-179.0624695,-15.40999985,223.9206238,0.177516669,301.0,0.0
2018-07-18 19:57:28.000,13.9329892939,0.166,0.075,0.024,0.8041453,0.3138128,9.14960445,-276000.0,35000.0,-451000.0,97168.98804,57.0,-0.862563968,-5.287553787,-179.0624695,-15.30999947,204.2328796,0.253595352,300.0,0.0
2018-07-18 19:57:28.040,13.9447007613,0.175,0.05,0.009,1.04931155,-0.08825985,9.1005712,-276000.0,35000.0,-451000.0,97168.98804,57.0,-0.862563968,-5.287553787,-179.0624695,-15.19999981,201.0069885,0.329673946,300.0,0.0
2018-07-18 19:57:28.080,13.9564122287,0.1483333333333333,0.0363333333333333,0.009,1.0166227166666668,-0.0653776666666666,9.025386883333333,-277666.6666666667,33666.666666666664,-451333.3333333333,97169.9056,56.99666666666667,-0.862563968,-5.287553787,-179.0624695,-15.19999981,201.0069885,0.329673946,300.0,0.0
2018-07-18 19:57:28.120,13.9681236961,0.1216666666666666,0.0226666666666666,0.009,0.9839338833333334,-0.0424954833333333,8.950202566666666,-279333.3333333333,32333.33333333333,-451666.6666666667,97170.82316,56.99333333333333,-0.862563968,-5.287553787,-179.0624695,-15.19999981,201.0069885,0.329673946,300.0,0.0
2018-07-18 19:57:28.160,13.9798351635,0.095,0.009,0.009,0.95124505,-0.0196133,8.87501825,-281000.0,31000.0,-452000.0,97171.74072,56.99,-0.862563968,-5.287553787,-179.0624695,-15.07999992,200.8453369,0.405752927,300.0,0.0
2018-07-18 19:57:28.200,13.9915466309,0.1375,-0.0334999999999999,0.0134999999999999,1.005181625,-0.16671305,9.183927725,-277500.0,28000.0,-453500.0,97171.224975,56.985,-1.4693674445,-3.434494674,-179.3976059,-15.04999995,194.897315975,0.4247725902499999,300.0,0.0
2018-07-18 19:57:28.240,14.070214135342855,0.18,-0.076,0.018,1.0591182,-0.3138128,9.4928372,-274000.0,25000.0,-455000.0,97170.70923,56.98,-2.076170921,-1.581435561,-179.7327423,-15.01999998,188.94929505,0.4437922534999999,300.0,0.0
2018-07-18 19:57:28.280,14.148881639785715,0.1936666666666666,-0.0676666666666666,0.046,1.0721937333333331,-0.1797885833333333,9.617054766666667,-274666.6666666667,23333.33333333333,-454333.3333333333,97172.93091,56.97666666666667,-2.076170921,-1.581435561,-179.7327423,-14.99000001,183.001274125,0.46281191675,300.0,0.0
2018-07-18 19:57:28.320,14.227549144228572,0.2073333333333333,-0.0593333333333333,0.074,1.0852692666666666,-0.0457643666666666,9.741272333333333,-275333.3333333333,21666.666666666668,-453666.6666666667,97175.15259,56.97333333333333,-2.076170921,-1.581435561,-179.7327423,-14.96000004,177.0532532,0.48183158,300.0,0.0
2018-07-18 19:57:28.360,14.306216648671429,0.221,-0.051,0.102,1.0983448,0.08825985,9.8654899,-276000.0,20000.0,-453000.0,97177.37427,56.97,-2.076170921,-1.581435561,-179.7327423,-14.82999992,168.976593,0.557910264,300.0,0.0
2018-07-18 19:57:28.400,14.384884153114283,0.1846666666666666,-0.0603333333333333,0.091,1.0721937333333331,0.1046042666666666,9.898178733333332,-279000.0,15000.0,-452333.3333333333,97176.06201333331,56.96666666666667,-2.076170921,-1.581435561,-179.7327423,-14.82999992,168.976593,0.557910264,300.0,0.0
2018-07-18 19:57:28.440,14.463551657557144,0.1483333333333333,-0.0696666666666666,0.08,1.046042666666667,0.1209486833333333,9.930867566666668,-282000.0,10000.0,-451666.6666666667,97174.74975666669,56.96333333333333,-2.076170921,-1.581435561,-179.7327423,-14.764999865,157.37733459999998,0.59594965,300.0,0.0
2018-07-18 19:57:28.480,14.542219162,0.112,-0.079,0.069,1.0198916,0.1372931,9.9635564,-285000.0,5000.0,-451000.0,97173.4375,56.96,-2.076170921,-1.581435561,-179.7327423,-14.69999981,145.7780762,0.633989036,300.0,0.0
2018-07-18 19:57:28.520,14.61497219405,0.099,-0.063,0.051,0.9218251,0.220649625,10.213625975,-283000.0,2499.9999999999727,-450000.0,97175.2594,56.96,-1.234446645,1.183600426,179.0141144,-14.69999981,145.7780762,0.633989036,300.0,0.0
2018-07-18 19:57:28.560,14.6877252261,0.086,-0.047,0.033,0.8237586,0.30400615,10.46369555,-281000.0,-5.5e-11,-449000.0,97177.0813,56.96,-1.234446645,1.183600426,179.0141144,-14.57999992,130.1680603,0.701614559,300.0,0.0
2018-07-18 19:57:28.600,14.76047825815,0.0605,-0.0105,0.021,0.784532,0.2991028249999999,10.2773692,-281000.0,-5.5e-11,-449000.0,97177.0813,56.96,-1.234446645,1.183600426,179.0141144,-14.57999992,130.1680603,0.701614559,300.0,0.0
2018-07-18 19:57:28.640,14.8332312902,0.035,0.026,0.009,0.7453054,0.2941995,10.09104285,-281000.0,-5.5e-11,-449000.0,97177.0813,56.96,-1.234446645,1.183600426,179.0141144,-14.46000004,105.6483307,0.769240558,299.0,0.0
2018-07-18 19:57:28.680,14.90598432225,0.0793333333333333,0.0186666666666666,0.0123333333333333,0.7224232166666666,0.2190151833333333,10.166227166666664,-278666.6666666667,-333.33333333337004,-449000.0,97176.39770666668,56.95666666666667,-1.234446645,1.183600426,179.0141144,-14.46000004,105.6483307,0.769240558,299.0,0.0
2018-07-18 19:57:28.720,14.9787373543,0.1236666666666666,0.0113333333333333,0.0156666666666666,0.6995410333333334,0.1438308666666666,10.241411483333334,-276333.3333333333,-666.666666666685,-449000.0,97175.71411333334,56.95333333333333,-1.234446645,1.183600426,179.0141144,-14.40999985,95.597698215,0.8030533790000001,299.0,0.0
2018-07-18 19:57:28.760,15.05149038635,0.168,0.004,0.019,0.67665885,0.06864655,10.3165958,-274000.0,-1000.0,-449000.0,97175.03052,56.95,-1.234446645,1.183600426,179.0141144,-14.35999966,85.54706573,0.8368662,299.0,0.0
2018-07-18 19:57:28.800,15.1242434184,0.193,0.0015,0.0424999999999999,0.622722275,0.220649625,10.046912925,-273500.0,-2500.0,-449500.0,97177.319335,56.945,-1.234446645,1.183600426,179.0141144,-14.35999966,85.54706573,0.8368662,299.0,0.0
2018-07-18 19:57:28.840,15.19699645045,0.218,-0.001,0.066,0.5687857,0.3726527,9.77723005,-273000.0,-4000.0,-450000.0,97179.60815,56.94,-1.234446645,1.183600426,179.0141144,-14.2699995,58.47444534,0.887585342,299.0,0.0
2018-07-18 19:57:28.880,15.2697494825,0.153,-0.0129999999999999,0.0576666666666666,0.5295591,0.4478370166666667,9.780498933333334,-271666.6666666667,-8333.333333333332,-449333.3333333333,97180.10050333332,56.93666666666667,-1.234446645,1.183600426,179.0141144,-14.2699995,58.47444534,0.887585342,299.0,0.0
2018-07-18 19:57:28.920,15.34250251455,0.088,-0.0249999999999999,0.0493333333333333,0.4903325,0.5230213333333333,9.783767816666666,-270333.3333333333,-12666.666666666666,-448666.6666666667,97180.59285666668,56.93333333333333,-1.234446645,1.183600426,179.0141144,-14.2699995,58.47444534,0.887585342,299.0,0.0
2018-07-18 19:57:28.960,15.4152555466,0.023,-0.037,0.041,0.4511059,0.59820565,9.7870367,-269000.0,-17000.0,-448000.0,97181.08521,56.93,-1.2622864845,2.705858946,178.6322632,-14.21999979,65.342283245,0.912945181,299.0,0.0
2018-07-18 19:57:29.000,15.462852557525,0.0095,-0.031,0.029,0.55897905,0.446202575,9.7674234,-269000.0,-17000.0,-448000.0,97181.08521,56.93,-1.290126324,4.228117466,178.250412,-14.17000008,72.21012115,0.93830502,299.0,0.0
2018-07-18 19:57:29.040,15.51044956845,-0.004,-0.025,0.017,0.6668522,0.2941995,9.7478101,-269000.0,-17000.0,-448000.0,97181.08521,56.93,-1.290126324,4.228117466,178.250412,-14.17000008,72.21012115,0.93830502,299.0,0.0
2018-07-18 19:57:29.080,15.558046579375,0.0099999999999999,-0.0483333333333333,0.003,0.5851301166666667,0.3693838166666667,10.323133566666668,-271000.0,-17666.666666666668,-447000.0,97181.31307333334,56.92666666666667,-1.290126324,4.228117466,178.250412,-14.09000015,65.44494629,0.980571032,299.0,0.0
2018-07-18 19:57:29.120,15.6056435903,0.0239999999999999,-0.0716666666666666,-0.011,0.5034080333333333,0.4445681333333333,10.898457033333331,-273000.0,-18333.33333333333,-446000.0,97181.54093666669,56.92333333333333,-1.290126324,4.228117466,178.250412,-14.0675001125,60.57429313750001,0.989024401,299.0,0.0
2018-07-18 19:57:29.160,15.653240601225,0.038,-0.095,-0.025,0.42168595,0.51975245,11.4737805,-275000.0,-19000.0,-445000.0,97181.7688,56.92,-1.290126324,4.228117466,178.250412,-14.045000075,55.703639985,0.99747777,299.0,0.0
