time,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.fluid_pressure,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.temperature,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist,field.measured.pitch,field.measured.roll,field.measured.yaw,fault_state,field.airspeed
2018-09-11 19:21:47.760,-0.003,-0.337,-0.298,0.9610517,0.87279185,13.8469898,97755.64575,-1136000.0,-184000.0,-1172000.0,38.33,1.4433332683333333,-481.8027344,8.698532104333333,52.0,1.409103513,45.19761658,-107.269043,0.0,0.0
2018-09-11 19:21:47.800,0.0313333333333333,-0.3333333333333333,-0.2936666666666666,0.91201845,0.8106830666666667,13.274935216666666,97755.86954666668,-1040000.0,-184666.66666666663,-1177000.0,38.33,1.4266666176666667,-481.8027344,8.659366607666668,52.0,1.409103513,45.19761658,-107.269043,0.0,0.0
2018-09-11 19:21:47.840,0.0656666666666666,-0.3296666666666666,-0.2893333333333333,0.8629852,0.7485742833333333,12.702880633333333,97756.09334333333,-944000.0,-185333.3333333333,-1182000.0,38.33,1.409999967,-481.8027344,8.620201111,52.0,1.409103513,45.19761658,-107.269043,0.0,0.0
2018-09-11 19:21:47.880,0.1,-0.326,-0.285,0.81395195,0.6864655,12.13082605,97756.31714,-848000.0,-186000.0,-1187000.0,38.33,1.3799999955,-481.85739135,8.564872742,52.0,1.409103513,45.19761658,-107.269043,0.0,0.0
2018-09-11 19:21:47.920,0.0565,-0.328,-0.28,0.858081875,0.7649187,12.17005265,97756.31714,-1182500.0,-180500.0,-1188000.0,38.33,1.350000024,-481.9120483,8.509544373,52.0,1.409103513,45.19761658,-107.269043,0.0,0.0
2018-09-11 19:21:47.960,0.013,-0.33,-0.275,0.9022118,0.8433719,12.20927925,97756.31714,-1517000.0,-175000.0,-1189000.0,38.33,1.319999993,-481.9120483,8.448604584,52.0,2.003272295,45.95436096,-97.97710419,0.0,0.0
2018-09-11 19:21:48.000,-0.0505,-0.3335,-0.2645,0.8825985000000001,0.956148375,12.684901775,97753.92456,-1516500.0,-179000.0,-1172000.0,38.33,1.289999962,-481.9120483,8.387664795,52.0,2.003272295,45.95436096,-97.97710419,0.0,0.0
2018-09-11 19:21:48.040,-0.114,-0.337,-0.254,0.8629852,1.06892485,13.1605243,97751.53198,-1516000.0,-183000.0,-1155000.0,38.33,1.2733333113333334,-475.84826656666667,8.345492045,52.0,2.003272295,45.95436096,-97.97710419,0.0,0.0
2018-09-11 19:21:48.080,-0.1256666666666666,-0.3383333333333334,-0.257,0.8891362666666667,1.1212269833333333,13.382808366666668,97751.53198,-1516000.0,-183000.0,-1167333.3333333333,38.33,1.2566666606666663,-469.7844848333333,8.303319295,52.0,2.003272295,45.95436096,-97.97710419,0.0,0.0
2018-09-11 19:21:48.120,-0.1373333333333333,-0.3396666666666667,-0.26,0.9152873333333332,1.1735291166666666,13.605092433333333,97751.53198,-1516000.0,-183000.0,-1179666.6666666667,38.33,1.24000001,-463.7207031,8.261146545,52.0,2.003272295,45.95436096,-97.97710419,0.0,0.0
2018-09-11 19:21:48.160,-0.149,-0.341,-0.263,0.9414384,1.22583125,13.8273765,97751.53198,-1516000.0,-183000.0,-1192000.0,38.33,1.189999938,-463.7207031,8.133979797,52.0,2.003272295,45.95436096,-97.97710419,0.0,0.0
2018-09-11 19:21:48.200,-0.1435,-0.3315,-0.2705,0.9218251,1.2552512,13.66066345,97749.82605,-801000.0,-191000.0,-1174500.0,38.33,1.189999938,-463.7207031,8.133979797,52.0,2.003272295,45.95436096,-97.97710419,0.0,0.0
2018-09-11 19:21:48.240,-0.138,-0.322,-0.278,0.9022118,1.28467115,13.4939504,97748.12012,-86000.0,-199000.0,-1157000.0,38.33,1.1549999715,-461.1629486,8.0629634855,52.0,2.003272295,45.95436096,-97.97710419,0.0,0.0
2018-09-11 19:21:48.280,-0.133,-0.322,-0.283,0.9218251,1.2323690166666668,13.605092433333333,97747.42025,-520333.3333333333,-193000.0,-1160000.0,38.32666666666667,1.120000005,-458.6051941,7.991947174,52.0,2.003272295,45.95436096,-97.97710419,0.0,0.0
2018-09-11 19:21:48.320,-0.128,-0.322,-0.288,0.9414384,1.1800668833333334,13.716234466666666,97746.72038,-954666.6666666666,-187000.0,-1163000.0,38.32333333333333,1.120000005,-458.6051941,7.991947174,52.0,3.193157434,44.84597015,-88.17712402,0.0,0.0
2018-09-11 19:21:48.360,-0.123,-0.322,-0.293,0.9610517,1.12776475,13.8273765,97746.02051,-1389000.0,-181000.0,-1166000.0,38.32,1.120000005,-458.6051941,7.991947174,52.0,3.193157434,44.84597015,-88.17712402,0.0,0.0
2018-09-11 19:21:48.400,-0.13,-0.315,-0.2963333333333333,0.9022118,1.1800668833333334,13.706427816666666,97745.98999333334,-1100666.6666666667,-188000.0,-1140000.0,38.32,1.049999952,-458.6051941,7.837608337,51.0,3.193157434,44.84597015,-88.17712402,0.0,0.0
2018-09-11 19:21:48.440,-0.1369999999999999,-0.308,-0.2996666666666666,0.8433719,1.2323690166666668,13.585479133333331,97745.95947666669,-812333.3333333334,-195000.0,-1114000.0,38.32,1.0099999605,-455.75083925,7.757644653,51.0,3.193157434,44.84597015,-88.17712402,0.0,0.0
2018-09-11 19:21:48.480,-0.144,-0.301,-0.303,0.784532,1.28467115,13.46453045,97745.92896,-524000.0,-202000.0,-1088000.0,38.32,0.969999969,-452.8964844,7.677680969,51.0,3.193157434,44.84597015,-88.17712402,0.0,0.0
2018-09-11 19:21:48.520,-0.134,-0.299,-0.3075,0.7207887749999999,1.260154525,13.332140675,97746.12427,-524000.0,-202000.0,-1088000.0,38.325,0.969999969,-452.8964844,7.677680969,51.0,3.193157434,44.84597015,-88.17712402,0.0,0.0
2018-09-11 19:21:48.560,-0.124,-0.297,-0.312,0.65704555,1.2356379,13.1997509,97746.31958,-524000.0,-202000.0,-1088000.0,38.33,0.924999982,-452.8964844,7.5956401825,51.0,3.193157434,44.84597015,-88.17712402,0.0,0.0
2018-09-11 19:21:48.600,-0.1,-0.2985,-0.314,0.6472389000000001,1.083634825,13.140911,97746.31958,-874500.0,-202000.0,-1095500.0,38.33,0.879999995,-452.8964844,7.513599396,51.0,3.193157434,44.84597015,-88.17712402,0.0,0.0
2018-09-11 19:21:48.640,-0.076,-0.3,-0.316,0.63743225,0.93163175,13.0820711,97746.31958,-1225000.0,-202000.0,-1103000.0,38.33,0.879999995,-452.8964844,7.513599396,51.0,3.525560617,43.40275955,-80.23745728,0.0,0.0
2018-09-11 19:21:48.680,-0.071,-0.2933333333333333,-0.313,0.6112811833333334,0.9087495666666666,13.078802216666666,97745.66243333332,-813000.0,-208000.0,-1088666.6666666667,38.32666666666667,0.829999983,-442.60559085,7.422819137499999,51.0,3.525560617,43.40275955,-80.23745728,0.0,0.0
2018-09-11 19:21:48.720,-0.066,-0.2866666666666667,-0.31,0.5851301166666667,0.8858673833333334,13.075533333333334,97745.00528666668,-401000.0,-214000.0,-1074333.3333333333,38.32333333333333,0.779999971,-432.3146973,7.332038879,51.0,3.525560617,43.40275955,-80.23745728,0.0,0.0
2018-09-11 19:21:48.760,-0.061,-0.28,-0.307,0.55897905,0.8629852,13.07226445,97744.34814,11000.0,-220000.0,-1060000.0,38.32,0.7466666496666666,-432.3146973,7.272499084333333,51.0,3.525560617,43.40275955,-80.23745728,0.0,0.0
2018-09-11 19:21:48.800,-0.06,-0.2733333333333334,-0.2996666666666666,0.5099458,0.9022118,12.97419795,97743.44482,-80000.0,-224000.0,-1035000.0,38.32,0.7133333283333333,-432.3146973,7.212959289666666,51.0,3.525560617,43.40275955,-80.23745728,0.0,0.0
2018-09-11 19:21:48.840,-0.059,-0.2666666666666666,-0.2923333333333333,0.46091255,0.9414384,12.87613145,97742.5415,-171000.0,-228000.0,-1010000.0,38.32,0.680000007,-432.3146973,7.153419495,51.0,3.525560617,43.40275955,-80.23745728,0.0,0.0
2018-09-11 19:21:48.880,-0.058,-0.26,-0.285,0.4118793,0.980665,12.77806495,97741.63818,-262000.0,-232000.0,-985000.0,38.32,0.6349999905,-425.23794555,7.060491561999999,51.0,3.525560617,43.40275955,-80.23745728,0.0,0.0
2018-09-11 19:21:48.920,-0.0685,-0.262,-0.2774999999999999,0.436395925,1.0198916,12.684901775,97741.63818,-262000.0,-232000.0,-985000.0,38.32,0.589999974,-418.1611938,6.967563629,51.0,3.525560617,43.40275955,-80.23745728,0.0,0.0
2018-09-11 19:21:48.960,-0.079,-0.264,-0.27,0.46091255,1.0591182,12.5917386,97741.63818,-262000.0,-232000.0,-985000.0,38.32,0.539999977,-418.1611938,6.869249344,50.5,3.525560617,43.40275955,-80.23745728,0.0,0.0
2018-09-11 19:21:49.000,-0.086,-0.2596666666666666,-0.2696666666666666,0.48052585,1.0068160666666666,12.617889666666668,97741.05427666666,-511333.3333333334,-226000.0,-995333.3333333334,38.32,0.48999998,-418.1611938,6.770935059,50.0,3.525560617,43.40275955,-80.23745728,0.0,0.0
2018-09-11 19:21:49.040,-0.093,-0.2553333333333333,-0.2693333333333333,0.50013915,0.9545139333333332,12.644040733333332,97740.47037333332,-760666.6666666667,-220000.0,-1005666.6666666666,38.32,0.48999998,-418.1611938,6.770935059,50.0,3.733538151,42.99788666,-71.40396881,0.0,0.0
2018-09-11 19:21:49.080,-0.1,-0.251,-0.269,0.51975245,0.9022118,12.6701918,97739.88647,-1010000.0,-214000.0,-1016000.0,38.32,0.389999986,-409.4413757,6.585514069,50.0,3.733538151,42.99788666,-71.40396881,0.0,0.0
2018-09-11 19:21:49.120,-0.1025,-0.244,-0.266,0.4118793,0.9218251,12.6113519,97732.965085,-1011500.0,-214500.0,-1013500.0,38.315,0.389999986,-409.4413757,6.585514069,50.0,3.733538151,42.99788666,-71.40396881,0.0,0.0
2018-09-11 19:21:49.160,-0.105,-0.237,-0.263,0.30400615,0.9414384,12.552512,97726.0437,-1013000.0,-215000.0,-1011000.0,38.31,0.389999986,-409.4413757,6.585514069,50.0,3.733538151,42.99788666,-71.40396881,0.0,0.0
2018-09-11 19:21:49.200,-0.102,-0.235,-0.2575,0.3383294249999999,1.093441475,12.66038515,97726.0437,-975500.0,-219500.0,-996000.0,38.31,0.289999992,-409.4413757,6.376041412,50.0,3.733538151,42.99788666,-71.40396881,0.0,0.0
2018-09-11 19:21:49.240,-0.099,-0.233,-0.252,0.3726527,1.24544455,12.7682583,97726.0437,-938000.0,-224000.0,-981000.0,38.31,0.289999992,-409.4413757,6.376041412,50.0,3.733538151,42.99788666,-71.40396881,0.0,0.0
2018-09-11 19:21:49.280,-0.10675,-0.23025,-0.25425,0.3603943874999999,1.1988629625,12.7094184,97726.31378,-930500.0,-223250.0,-976250.0,38.3125,0.234999992,-395.5332794,6.275035858000001,50.0,3.733538151,42.99788666,-71.40396881,0.0,0.0
2018-09-11 19:21:49.320,-0.1145,-0.2275,-0.2565,0.348136075,1.1522813749999998,12.6505785,97726.58386,-923000.0,-222500.0,-971500.0,38.315,0.179999992,-381.6251831,6.174030304,50.0,3.733538151,42.99788666,-71.40396881,0.0,0.0
2018-09-11 19:21:49.360,-0.12225,-0.22475,-0.25875,0.3358777625,1.1056997875,12.5917386,97726.85394,-915500.0,-221750.0,-966750.0,38.3175,0.124999996,-381.6251831,6.0682086945,50.0,3.8178708555,42.35390854,-67.518146515,0.0,0.0
2018-09-11 19:21:49.400,-0.13,-0.222,-0.261,0.32361945,1.0591182,12.5328987,97727.12402,-908000.0,-221000.0,-962000.0,38.32,0.07,-381.6251831,5.962387085,50.0,3.90220356,41.70993042,-63.63232422,0.0,0.0
2018-09-11 19:21:49.440,-0.15,-0.195,-0.273,0.3726527,1.36312435,11.95430635,97727.12402,-908000.0,-221000.0,-962000.0,38.32,0.07,-381.6251831,5.962387085,50.0,3.90220356,41.70993042,-63.63232422,0.0,0.0
2018-09-11 19:21:49.480,-0.1616666666666666,-0.1913333333333333,-0.2806666666666667,0.3203505666666666,1.2552512,11.95430635,97728.77197,-907000.0,-218666.66666666663,-970666.6666666666,38.31666666666667,-0.059999999,-357.7640381,5.755222321,49.0,3.90220356,41.70993042,-63.63232422,0.0,0.0
2018-09-11 19:21:49.520,-0.1733333333333333,-0.1876666666666666,-0.2883333333333333,0.2680484333333333,1.14737805,11.95430635,97730.41992,-906000.0,-216333.3333333333,-979333.3333333334,38.31333333333333,-0.059999999,-357.7640381,5.755222321,49.0,3.90220356,41.70993042,-63.63232422,0.0,0.0
2018-09-11 19:21:49.560,-0.185,-0.184,-0.296,0.2157463,1.0395049,11.95430635,97732.06787,-905000.0,-214000.0,-988000.0,38.31,-0.1199999955,-357.7640381,5.6503028870000005,49.0,3.90220356,41.70993042,-63.63232422,0.0,0.0
2018-09-11 19:21:49.600,-0.1755,-0.179,-0.3055,0.2598762249999999,1.054214875,11.684623475,97727.48108,-864500.0,-218000.0,-966000.0,38.31,-0.179999992,-357.7640381,5.545383453,49.0,3.90220356,41.70993042,-63.63232422,0.0,0.0
2018-09-11 19:21:49.640,-0.166,-0.174,-0.315,0.30400615,1.06892485,11.4149406,97722.89429,-824000.0,-222000.0,-944000.0,38.31,-0.179999992,-357.7640381,5.545383453,49.0,3.90220356,41.70993042,-63.63232422,0.0,0.0
2018-09-11 19:21:49.680,-0.1665,-0.1699999999999999,-0.32,0.2353596,1.06892485,11.4149406,97725.55542,-805500.0,-221000.0,-923000.0,38.31,-0.239999987,-352.6983185,5.448471069,49.0,3.90220356,41.70993042,-63.63232422,0.0,0.0
2018-09-11 19:21:49.720,-0.167,-0.166,-0.325,0.16671305,1.06892485,11.4149406,97728.21655,-787000.0,-220000.0,-902000.0,38.31,-0.299999982,-347.6325989,5.351558685,49.0,3.90220356,41.70993042,-63.63232422,0.0,0.0
2018-09-11 19:21:49.760,-0.15975,-0.16175,-0.32275,0.1397447625,1.0517632125,11.331584075,97725.9124725,-792000.0,-217500.0,-916000.0,38.31,-0.3599999845,-347.6325989,5.2520484925,49.0,3.90220356,41.70993042,-63.63232422,0.0,0.0
2018-09-11 19:21:49.800,-0.1525,-0.1575,-0.3205,0.112776475,1.034601575,11.24822755,97723.608395,-797000.0,-215000.0,-930000.0,38.31,-0.419999987,-347.6325989,5.1525383,49.0,3.90220356,41.70993042,-63.63232422,0.0,0.0
2018-09-11 19:21:49.840,-0.14525,-0.15325,-0.31825,0.0858081875,1.0174399374999998,11.164871025,97721.3043175,-802000.0,-212500.0,-944000.0,38.31,-0.474999979,-348.4662018,5.05862999,49.0,3.90220356,41.70993042,-63.63232422,0.0,0.0
2018-09-11 19:21:49.880,-0.138,-0.149,-0.316,0.0588399,1.0002783,11.0815145,97719.00024,-807000.0,-210000.0,-958000.0,38.31,-0.529999971,-349.2998047,4.96472168,49.0,3.90220356,41.70993042,-63.63232422,0.0,0.0
2018-09-11 19:21:49.920,-0.162,-0.158,-0.307,0.10787315,0.65704555,11.09132115,97719.00024,-769000.0,-214000.0,-892000.0,38.31,-0.529999971,-349.2998047,4.96472168,49.0,2.270577669,37.96310425,-52.86253738,0.0,0.0
2018-09-11 19:21:49.960,-0.1466666666666666,-0.1573333333333333,-0.2986666666666666,0.0653776666666666,0.7028099166666667,10.9442214,97718.06233333334,-765333.3333333334,-210000.0,-908666.6666666666,38.31,-0.629999995,-349.2998047,4.793029785,48.0,2.270577669,37.96310425,-52.86253738,0.0,0.0
2018-09-11 19:21:50.000,-0.1313333333333333,-0.1566666666666666,-0.2903333333333333,0.0228821833333333,0.7485742833333333,10.79712165,97717.12442666666,-761666.6666666666,-206000.0,-925333.3333333334,38.31,-0.629999995,-349.2998047,4.793029785,48.0,2.270577669,37.96310425,-52.86253738,0.0,0.0
2018-09-11 19:21:50.040,-0.116,-0.156,-0.282,-0.0196133,0.79433865,10.6500219,97716.18652,-758000.0,-202000.0,-942000.0,38.31,-0.679999977,-345.01589965,4.712171554499999,48.0,2.270577669,37.96310425,-52.86253738,0.0,0.0
2018-09-11 19:21:50.080,-0.1146666666666666,-0.1573333333333333,-0.2809999999999999,-0.0228821833333333,0.73549875,10.591182,97716.62190666668,-738000.0,-204333.3333333333,-922000.0,38.31,-0.729999959,-340.7319946,4.631313324,48.0,2.270577669,37.96310425,-52.86253738,0.0,0.0
2018-09-11 19:21:50.120,-0.1133333333333333,-0.1586666666666666,-0.28,-0.0261510666666666,0.67665885,10.5323421,97717.05729333332,-718000.0,-206666.66666666663,-902000.0,38.31,-0.729999959,-340.7319946,4.631313324,48.0,2.270577669,37.96310425,-52.86253738,0.0,0.0
2018-09-11 19:21:50.160,-0.112,-0.16,-0.279,-0.02941995,0.61781895,10.4735022,97717.49268,-698000.0,-209000.0,-882000.0,38.31,-0.729999959,-340.7319946,4.631313324,48.0,2.270577669,37.96310425,-52.86253738,0.0,0.0
2018-09-11 19:21:50.200,-0.0945,-0.156,-0.269,-0.034323275,0.779628675,10.5127288,97715.963745,-680000.0,-209000.0,-880000.0,38.31,-0.819999993,-340.7319946,4.475498199,48.0,1.9505800605,37.269500735,-50.472738265,0.0,0.0
2018-09-11 19:21:50.240,-0.077,-0.152,-0.259,-0.0392266,0.9414384,10.5519554,97714.43481,-662000.0,-209000.0,-878000.0,38.31,-0.819999993,-340.7319946,4.475498199,48.0,1.630582452,36.57589722,-48.08293915,0.0,0.0
2018-09-11 19:21:50.280,-0.0696666666666666,-0.1523333333333333,-0.257,-0.0261510666666666,0.8793296166666666,10.4342756,97715.27099333334,-644000.0,-209666.66666666663,-872666.6666666666,38.31,-0.86499998,-332.593811,4.4088153835,48.0,1.630582452,36.57589722,-48.08293915,0.0,0.0
2018-09-11 19:21:50.320,-0.0623333333333333,-0.1526666666666666,-0.255,-0.0130755333333333,0.8172208333333334,10.3165958,97716.10717666669,-626000.0,-210333.3333333333,-867333.3333333334,38.31,-0.909999967,-324.4556274,4.342132568,48.0,1.630582452,36.57589722,-48.08293915,0.0,0.0
2018-09-11 19:21:50.360,-0.055,-0.153,-0.253,0.0,0.75511205,10.198916,97716.94336,-608000.0,-211000.0,-862000.0,38.31,-0.944999963,-324.4556274,4.278301239,48.0,1.630582452,36.57589722,-48.08293915,0.0,0.0
2018-09-11 19:21:50.400,-0.06,-0.1505,-0.251,-0.04903325,0.8629852,10.46369555,97712.973025,-614000.0,-204500.0,-862500.0,38.305,-0.979999959,-324.4556274,4.21446991,48.0,1.630582452,36.57589722,-48.08293915,0.0,0.0
2018-09-11 19:21:50.440,-0.065,-0.148,-0.249,-0.0980665,0.97085835,10.7284751,97709.00269,-620000.0,-198000.0,-863000.0,38.3,-0.979999959,-324.4556274,4.21446991,48.0,1.630582452,36.57589722,-48.08293915,0.0,0.0
2018-09-11 19:21:50.480,-0.07,-0.145,-0.2483333333333333,-0.06864655,0.9773961166666668,10.774239466666668,97709.89176666668,-603333.3333333334,-200333.3333333333,-858000.0,38.3,-1.0099999605,-314.10664365,4.1669101715,48.0,1.630582452,36.57589722,-48.08293915,0.0,0.0
2018-09-11 19:21:50.520,-0.075,-0.142,-0.2476666666666666,-0.0392266,0.9839338833333332,10.820003833333333,97710.78084333333,-586666.6666666666,-202666.66666666663,-853000.0,38.3,-1.039999962,-303.7576599,4.119350433,48.0,1.630582452,36.57589722,-48.08293915,0.0,0.0
2018-09-11 19:21:50.560,-0.08,-0.139,-0.247,-0.00980665,0.99047165,10.8657682,97711.66992,-570000.0,-205000.0,-848000.0,38.3,-1.039999962,-303.7576599,4.119350433,48.0,1.630582452,36.57589722,-48.08293915,0.0,0.0
2018-09-11 19:21:50.600,-0.0623333333333333,-0.1343333333333333,-0.2503333333333333,-0.0457643666666666,0.9675894666666668,10.774239466666666,97711.69026666669,-582666.6666666666,-203666.66666666663,-857666.6666666666,38.3,-1.100000024,-303.7576599,4.016422272,48.0,1.108497143,35.67506027,-41.68088531,0.0,0.0
2018-09-11 19:21:50.640,-0.0446666666666666,-0.1296666666666666,-0.2536666666666666,-0.0817220833333333,0.9447072833333332,10.682710733333334,97711.71061333331,-595333.3333333334,-202333.3333333333,-867333.3333333334,38.3,-1.100000024,-303.7576599,4.016422272,48.0,1.108497143,35.67506027,-41.68088531,0.0,0.0
2018-09-11 19:21:50.680,-0.027,-0.125,-0.257,-0.1176798,0.9218251,10.591182,97711.73096,-608000.0,-201000.0,-877000.0,38.3,-1.149999976,-297.5860596,3.936630249,48.0,1.108497143,35.67506027,-41.68088531,0.0,0.0
2018-09-11 19:21:50.720,-0.043,-0.115,-0.259,-0.00980665,1.04931155,10.2577559,97711.54175,-587000.0,-190000.0,-860000.0,38.3,-1.149999976,-297.5860596,3.936630249,48.0,1.108497143,35.67506027,-41.68088531,0.0,0.0
2018-09-11 19:21:50.760,-0.04425,-0.117,-0.2635,-0.00980665,1.0002783000000002,10.2994341625,97710.2706925,-570250.0,-190750.0,-853250.0,38.3,-1.189999938,-297.5860596,3.864715576,47.0,1.108497143,35.67506027,-41.68088531,0.0,0.0
2018-09-11 19:21:50.800,-0.0455,-0.119,-0.268,-0.00980665,0.95124505,10.341112425,97708.999635,-553500.0,-191500.0,-846500.0,38.3,-1.189999938,-297.5860596,3.864715576,47.0,1.108497143,35.67506027,-41.68088531,0.0,0.0
2018-09-11 19:21:50.840,-0.04675,-0.121,-0.2725,-0.00980665,0.9022118,10.3827906875,97707.7285775,-536750.0,-192250.0,-839750.0,38.3,-1.2049999835,-293.2174683,3.840511322,47.0,1.108497143,35.67506027,-41.68088531,0.0,0.0
2018-09-11 19:21:50.880,-0.048,-0.123,-0.277,-0.00980665,0.85317855,10.42446895,97706.45752,-520000.0,-193000.0,-833000.0,38.3,-1.220000029,-288.848877,3.816307068,47.0,1.108497143,35.67506027,-41.68088531,0.0,0.0
2018-09-11 19:21:50.920,-0.048,-0.1235,-0.283,-0.044129925,0.8335652499999999,10.3558224,97707.107545,-520000.0,-193000.0,-833000.0,38.3,-1.220000029,-288.848877,3.816307068,47.0,0.6105044635,35.46533775,-38.74775314,0.0,0.0
2018-09-11 19:21:50.960,-0.048,-0.124,-0.289,-0.0784532,0.81395195,10.28717585,97707.75757,-520000.0,-193000.0,-833000.0,38.3,-1.220000029,-288.848877,3.816307068,47.0,0.112511784,35.25561523,-35.81462097,0.0,0.0
2018-09-11 19:21:51.000,-0.0405,-0.1195,-0.2935,-0.12748645,0.838468575,10.18910935,97707.75757,-518000.0,-189500.0,-837000.0,38.3,-1.24000001,-288.848877,3.770809174,47.0,0.112511784,35.25561523,-35.81462097,0.0,0.0
2018-09-11 19:21:51.040,-0.033,-0.115,-0.298,-0.1765197,0.8629852,10.09104285,97707.75757,-516000.0,-186000.0,-841000.0,38.3,-1.24000001,-288.848877,3.770809174,47.0,0.112511784,35.25561523,-35.81462097,0.0,0.0
2018-09-11 19:21:51.080,-0.019,-0.117,-0.3003333333333333,-0.1144109166666666,0.8270274833333333,10.251218133333332,97707.97729666666,-521666.6666666667,-183000.0,-842666.6666666666,38.3,-1.245000005,-288.40951540000003,3.755977631,47.0,0.112511784,35.25561523,-35.81462097,0.0,0.0
2018-09-11 19:21:51.120,-0.005,-0.119,-0.3026666666666666,-0.0523021333333333,0.7910697666666667,10.411393416666666,97708.19702333334,-527333.3333333334,-180000.0,-844333.3333333334,38.3,-1.25,-287.9701538,3.741146088,47.0,0.112511784,35.25561523,-35.81462097,0.0,0.0
2018-09-11 19:21:51.160,0.009,-0.121,-0.305,0.00980665,0.75511205,10.5715687,97708.41675,-533000.0,-177000.0,-846000.0,38.3,-1.25,-287.9701538,3.734298706,47.0,0.112511784,35.25561523,-35.81462097,0.0,0.0
2018-09-11 19:21:51.200,0.0173333333333333,-0.124,-0.2996666666666666,-0.0359577166666666,0.7518431666666667,10.6892485,97708.97827333334,-530000.0,-177000.0,-848333.3333333334,38.3,-1.25,-287.9701538,3.727451324,47.0,0.112511784,35.25561523,-35.81462097,0.0,0.0
2018-09-11 19:21:51.240,0.0256666666666666,-0.127,-0.2943333333333333,-0.0817220833333333,0.7485742833333333,10.8069283,97709.53979666666,-527000.0,-177000.0,-850666.6666666666,38.3,-1.25,-285.33691405,3.7257814405,47.0,0.112511784,35.25561523,-35.81462097,0.0,0.0
2018-09-11 19:21:51.280,0.034,-0.13,-0.289,-0.12748645,0.7453054,10.9246081,97710.10132,-524000.0,-177000.0,-853000.0,38.3,-1.25,-282.7036743,3.724111557,47.0,0.112511784,35.25561523,-35.81462097,0.0,0.0
2018-09-11 19:21:51.320,0.0145,-0.1355,-0.2825,-0.0980665,0.652142225,10.75789505,97709.85718,-517500.0,-173000.0,-853000.0,38.3,-1.25,-277.4371948,3.72077179,47.0,0.112511784,35.25561523,-35.81462097,0.0,0.0
2018-09-11 19:21:51.360,-0.005,-0.141,-0.276,-0.06864655,0.55897905,10.591182,97709.61304,-511000.0,-169000.0,-853000.0,38.3,-1.245000005,-277.4371948,3.716083527,47.0,-0.7515663355,35.428747175,-31.744693755,0.0,0.0
2018-09-11 19:21:51.400,0.0039999999999999,-0.147,-0.2725,-0.063743225,0.59820565,10.547052075,97709.61304,-511000.0,-169000.0,-853000.0,38.3,-1.24000001,-277.4371948,3.711395264,47.0,-1.615644455,35.60187912,-27.67476654,0.0,0.0
2018-09-11 19:21:51.440,0.013,-0.153,-0.269,-0.0588399,0.63743225,10.50292215,97709.61304,-511000.0,-169000.0,-853000.0,38.3,-1.24000001,-277.4371948,3.711395264,47.0,-1.615644455,35.60187912,-27.67476654,0.0,0.0
2018-09-11 19:21:51.480,0.036,-0.1596666666666666,-0.2643333333333333,-0.0326888333333333,0.6668522,10.725206216666669,97710.02807666668,-510666.6666666667,-167000.0,-854666.6666666666,38.29666666666667,-1.209999919,-270.022583,3.722782135,47.0,-1.615644455,35.60187912,-27.67476654,0.0,0.0
2018-09-11 19:21:51.520,0.059,-0.1663333333333333,-0.2596666666666666,-0.0065377666666666,0.69627215,10.947490283333334,97710.44311333331,-510333.3333333333,-165000.0,-856333.3333333334,38.29333333333333,-1.209999919,-270.022583,3.722782135,47.0,-1.615644455,35.60187912,-27.67476654,0.0,0.0
2018-09-11 19:21:51.560,0.082,-0.173,-0.255,0.0196133,0.7256921,11.16977435,97710.85815,-510000.0,-163000.0,-858000.0,38.29,-1.209999919,-270.022583,3.722782135,47.0,-1.615644455,35.60187912,-27.67476654,0.0,0.0
2018-09-11 19:21:51.600,0.0746666666666666,-0.1699999999999999,-0.2533333333333333,0.0326888333333333,0.7779942333333333,10.996523533333336,97711.76757666668,-510000.0,-163000.0,-858000.0,38.29,-1.169999957,-270.022583,3.728927612,47.0,-1.615644455,35.60187912,-27.67476654,0.0,0.0
2018-09-11 19:21:51.640,0.0673333333333333,-0.167,-0.2516666666666666,0.0457643666666666,0.8302963666666666,10.823272716666668,97712.67700333332,-510000.0,-163000.0,-858000.0,38.29,-1.169999957,-270.022583,3.728927612,47.0,-1.615644455,35.60187912,-27.67476654,0.0,0.0
2018-09-11 19:21:51.680,0.06,-0.164,-0.25,0.0588399,0.8825985,10.6500219,97713.58643,-510000.0,-163000.0,-858000.0,38.29,-1.129999995,-265.7470703,3.743450165,47.0,-1.615644455,35.60187912,-27.67476654,0.0,0.0
2018-09-11 19:21:51.720,0.0485,-0.172,-0.257,0.0588399,0.956148375,10.782411675,97710.7605,-537500.0,-155000.0,-885000.0,38.29,-1.129999995,-265.7470703,3.743450165,47.0,-1.615644455,35.60187912,-27.67476654,0.0,0.0
2018-09-11 19:21:51.760,0.037,-0.18,-0.264,0.0588399,1.02969825,10.91480145,97707.93457,-565000.0,-147000.0,-912000.0,38.29,-1.129999995,-265.7470703,3.743450165,47.0,-1.615644455,35.60187912,-27.67476654,0.0,0.0
